CRL-3210	Eph4 1424.2	Mus musculus	Epithelial	Breast Cancer	Breast; Derived From Metastatic Site: Lung
TIB-35	S49.1G.3 PHA.100/0 (replaces S49.1G3 PHA.12P)	Mus musculus	Lymphocyte	Lymphoma	
TIB-36	S49 (Thy-1-a)	Mus musculus	Lymphocyte	Lymphoma	
TIB-37	TIMI.4	Mus musculus		Lymphoma	
TIB-38	TIMI.4G.1.3	Mus musculus	Lymphocyte	Lymphoma	
TIB-39	EL4	Mus musculus	Lymphocyte	Lymphoma	
TIB-40	EL4.BU	Mus musculus	Lymphocyte	Lymphoma	
TIB-41	EL4.BU.1.OUAr.1.1	Mus musculus	Lymphocyte	Lymphoma	
TIB-42	R1.1	Mus musculus	Lymphocyte	Lymphoma	
TIB-43	R1E/TL8x.1	Mus musculus	Lymphocyte	Lymphoma	
TIB-44	R1.G1	Mus musculus	Lymphocyte	Lymphoma	
TIB-45	R1E/TL8x.1.G1.OUAr.1	Mus musculus	Lymphocyte	Lymphoma	
TIB-47	BW5147.3	Mus musculus	Lymphocyte	Lymphoma	Thymus
TIB-48	BW5147.G.1.4	Mus musculus	Lymphocyte	Lymphoma	Thymus
TIB-49	C1498	Mus musculus	Lymphoblast	Acute Myeloid Leukemia	
CRL-2900	BCL2 (S70A) Jurkat	Homo sapiens	Lymphocyte	Acute T  Cell Leukemia	Peripheral Blood
CRL-2901	BCL2 (S87A) Jurkat	Homo sapiens	Lymphocyte	Acute T Cell Leukemia	Peripheral Blood
CRL-2902	BCL2 (AAA) Jurkat	Homo sapiens	T Cell/ T Lymphocyte	Acute T Cell Leukemia	Peripheral Blood
CRL-2907	WT SV40 MEF                                                                                                        	Mus musculus	Embryonic		Embryonic Fibroblast
CRL-2908	Bcl-2 KO SV40 MEF	Mus musculus	Embryonic		Embryonic Fibroblast
CRL-2909	Bad KO SV40 MEF	Mus musculus	Embryonic		Embryonic Fibroblast
CRL-3000	Mino	Homo sapiens	Lymphoblast	Mantle Cell Lymphoma	Peripheral Blood/Mantle Cell Lymphoma (B Cell Non-Hodgkin's Lymphoma)
CRL-3001	Z-138	Homo sapiens	Lymphoblast	Mantle Cell Lymphoma	Mantle Cell Lymphoma (B Cell Non-Hodgkin's Lymphoma)
CRL-3002	JVM-2	Homo sapiens	Lymphoblast	Mantle Cell Lymphoma	Peripheral Blood
CRL-3003	JVM-13	Homo sapiens	Lymphoblast	B-Prolymphocytic Leukemia (B-Pll)	Peripheral Blood
CRL-3004	REC-1	Homo sapiens	Lymphoblast	Mantle Cell Lymphoma (B Cell Non-Hodgkin's Lymphoma)	
CRL-3006	JeKo-1	Homo sapiens		Lymphoma	Peripheral Blood, Mantle Cell Lymphoma
CRL-3008	MAVER-1	Homo sapiens	Lymphoblast	Mantle Cell Lymphoma	Peripheral Blood
TIB-50	RAW 8.1	Mus musculus	B Lymphocyte	Lymphoma	
TIB-51	RAW 309F.1.1	Mus musculus		Lymphoma	
TIB-52	WR19L	Mus musculus		Lymphoma	
TIB-53	WEHI 7.1	Mus musculus	Lymphocyte	Lymphoma	
TIB-54	WEHI 22.1	Mus musculus		Lymphoma	
TIB-55	BB88	Mus musculus	Erythroblast	Leukemia	
TIB-56	D1B	Mus musculus	Erythroblast	Leukemia	
TIB-57	T27A	Mus musculus		Leukemia	
TIB-58	D2N	Mus musculus		Leukemia	
TIB-59	BC16A	Mus musculus		Leukemia	
CRL-2910	BAX KO SV40 MEF	Mus musculus	Embryonic		Embryonic Fibroblast
CRL-2911	Bid KO SV40 MEF                                                                                                    	Mus musculus	Embryonic		Embryonic Fibroblast
CRL-2912	Bak KO SV40 MEF                                                                                                        	Mus musculus	Embryonic		Embryonic Fibroblast
CRL-2913	Bax Bak DKO SV40 MEF                                                                                           	Mus musculus	Embryonic		Embryonic Fibroblast
CRL-2914	M4A4	Homo sapiens	Epithelial	Cancer	
CRL-2915	M4A4 GFP	Homo sapiens	Melanocyte, Melanoma	Cancer	
CRL-2916	M4A4 LM3-2 GFP	Homo sapiens	Melanocyte, Melanoma	Cancer	
CRL-2917	M4A4 LM3-4 CL16 GFP	Homo sapiens	Melanocyte, Melanoma	Cancer	
CRL-2918	NM2C5	Homo sapiens	Melanocyte, Melanoma	Cancer	
CRL-2919	NM2C5 GFP	Homo sapiens	Melanocyte,Melanoma	Cancer	
CRL-9518	L5178Y TK+/- clone (3.7.2C) [TK+/- (clone 3.7.2C)]	Mus musculus		Lymphoma	
TIB-60	BC3A	Mus musculus		Leukemia	
TIB-63	P388D1 (IL-1)	Mus musculus	Methylcholanthrene Induced		
TIB-64	P815	Mus musculus	Mast Cell	Mastocytoma	
TIB-66	Sarcoma 180	Mus musculus		Sarcoma	Sarcoma; Derived From Metastatic Site: Ascites
TIB-67	J774A.1	Mus musculus	Macrophage	Reticulum Cell Sarcoma	Ascites
TIB-68	WEHI-3	Mus musculus		Leukemia	Peripheral Blood
TIB-69	RAW 309 Cr.1	Mus musculus	Macrophage		
CRL-2922	EA.hy926	Homo sapiens	Endothelial		Somatic Cell Hybrid
CRL-2925	NE-4C	Mus musculus	Neural Stem Cell		Brain, Neuroectodermal
CRL-2926	NE-GFP-4C	Mus musculus	Neural Stem Cell		Brain, Neuroectodermal
CRL-2927	LUHMES	Homo sapiens			Mesencephalon
CRL-3020	CHLA-02-ATRT	Homo sapiens		Atypical Teratoid Rhabdoid Tumor (Atrt)	Brain/Brain Tumor
CRL-3021	CHLA-01-MED	Homo sapiens	Medulloblastoma	Medulloblastoma	Brain/Brain Tumor
CRL-3022	HEK293S GnTI<sup>-</sup>	Homo sapiens	Embryonic		Embryonic Kidney
CRL-9520	SV-HUC-1	Homo sapiens	Epithelial		Ureter, Uroepithelium
TIB-70	WR19M.1	Mus musculus		Abelson Murine Leukemia Virus-Induced Tumor	
TIB-71	RAW 264.7	Mus musculus	Macrophage	Abelson Murine Leukemia Virus-Induced Tumor	Abelson Murine Leukemia Virus-Induced Tumor; Ascites
TIB-73	BNL CL.2	Mus musculus	Embryonic		Liver
TIB-74	BNL SV A.8	Mus musculus	Sv40 Transformed		
TIB-75	BNL 1ME A.7R.1	Mus musculus	Epithelial		Liver
TIB-76	BNL 1NG A.2	Mus musculus	Chemically Transformed		
CRL-2934	alpha TC1 clone 6	Mus musculus	Alpha Cells	Adenoma	Pancreas, Alpha Cells
CRL-3031	PTEN-P8	Mus musculus		Prostate Tumor	Prostate Epithelium
CRL-3033	PTEN-CaP8	Mus musculus		Prostate Cancer	Prostate Epithelium
CRL-3034	CHLA-01R-MED	Homo sapiens		Medulloblastoma	Brain,&Nbsp;
CRL-3035	CHLA-03-AA     	Homo sapiens		Anaplastic Astrocytoma	Brain (Temporal Lobe)
CRL-3036	CHLA-04-ATRT	Homo sapiens		Atypical Teratoid Rhabdoid Tumor (Atrt)	Brain (Lateral And Third Ventricle)
TIB-80	BALB/c CL.7	Mus musculus	Fibroblast		
TIB-81	BLK CL.4	Mus musculus	Fibroblast		
CRL-1593.2	U-937	Homo sapiens		Histiocytic Lymphoma	Pleura/Pleural Effusion, Lymphocyte, Myeloid
TIB-84	BALB/B 0.75BAE A.1R.1 HD A.8	Mus musculus	Fibroblastchemically Transformed		
TIB-85	BALB/c 10ME HD A.5R.1	Mus musculus	Fibroblastchemically Transformed		
TIB-86	BALB/c 10CrMCA A.2R.1	Mus musculus	Fibroblast Chemically Transformed		
TIB-87	BALB/c AMuLV A.3R.1	Mus musculus	Fibroblastvirus Transformed	Leukemia	
TIB-88	BLK SV HD.2 A.5R.1 A.3R.1	Mus musculus	Fibroblastsv40 Transformed		
CRL-2945	UWB1.289	Homo sapiens		Ovarian Carcinoma	Ovary
CRL-2946	UWB1.289+BRCA1	Homo sapiens		Ovarian Carcinoma	Ovary
CRL-2947	Renca	Mus musculus	Epithelial	Renal Adenocarcinoma	Kidney
CRL-3043	93T449	Homo sapiens		Liposarcoma; Well-Differentiated	Retroperitoneum
CRL-3044	94T778	Homo sapiens	Fibroblast	Liposarcoma; Well-Differentiated	Retroperitoneum; Recurring
CRL-3046	PHM1-41	Homo sapiens	Fibroblast		Uterine Myometrium Smooth Muscle
CRL-1702	WEHI-231	Mus musculus	B Lymphocyte, Immature	B Cell Lymphoma	
CRL-1704	WEHI-279	Mus musculus	B Lymphocyte	Lymphoma	Bone Marrow
CRL-1705	NFS-1.0 C-1	Mus musculus	B Lymphocyte; Follicular Center Cell	Lymphoma	
CRL-1709	MOP-8	Mus musculus	Sv40 Transformed		
TIB-90	BALB/c AMuLV A.6R.1	Mus musculus	Fibroblastvirus Transformed	Leukemia	
CRL-2955	SU-DHL-1	Homo sapiens	Histiocytic	Large Cell Lymphoma; Diffuse Histiocytic Lymphoma	
CRL-2956	SU-DHL-2	Homo sapiens	Histiocytic	Large Cell Lymphoma; Diffuse Histiocytic Lymphoma	
CRL-2957	SU-DHL-4	Homo sapiens	B Lymphocyte		Peritoneal Effusion
CRL-2958	SU-DHL-5	Homo sapiens	B Lymphocyte	Large Cell Lymphoma; Diffuse Mixed Histiocytic And Lymphoma	Lymph Node; Derived From Metastatic Site: Peritoneal Effusion
CRL-2959	SU-DHL-6	Homo sapiens	B Lymphocyte	Large Cell Lymphoma; Diffuse Mixed Histiocytic And Lymphocytic Lymphoma; Follicular B Cell Lymphoma	Peritoneal Effusion; Derived From Metastatic Site: Peritoneal Cavity
CRL-8303	143B	Homo sapiens		Osteosarcoma	Bone
CRL-8304	143B PML BK TK	Homo sapiens		Osteosarcoma	
CRL-3050	MA-10	Mus musculus	Leydig Cell Tumor		Testes
CRL-8306	MC/9	Mus musculus	Mast Cell		Liver
CRL-1714	TM3	Mus musculus	Leydig Cell		Testis
CRL-1715	TM4	Mus musculus	Sertoli Cell		Testis
CRL-1718	CCF-STTG1	Homo sapiens		Grade Iv, Astrocytoma	Brain
CRL-2961	SU-DHL-8	Homo sapiens	B Lymphocyte	Large Cell Lymphoma	Lymph Node; Derived From Metastatic Site: Peritoneal Effusion
CRL-2963	SU-DHL-10	Homo sapiens	B Lymphocyte	Large Cell Lymphoma	
CRL-2964	SU-DHL-16	Homo sapiens	Lymphoblast	Large Cell Lymphoma; B Cell Lymphoma	Derived From Metastatic Site:
CRL-2969	NU-DUL-1	Homo sapiens	Lymphoblast	Undifferentiated Lymphoma, Non-Burkitt's Type	
PCS-500-010	Umbilical Cord-Derived Mesenchymal Stem Cells; Normal, Human	Homo sapiens	Mesenchymal	Normal	Umbilical Cord Matrix (Wharton's Jelly)
PCS-500-011	Adipose-Derived Mesenchymal Stem Cells; Normal, Human	Homo sapiens	Mesenchymal	Normal	Lipoaspirate: Derived From White Adipose Tissue
CRL-3063	EpH4-Ev	Mus musculus	Epithelial		Breast Epithelium (Mammary Gland)
PCS-500-012	Bone Marrow-Derived Mesenchymal Stem Cells; Normal, Human	Homo sapiens	Mesenchymal	Normal	Bone Marrow
CRL-3069	B-MEKDD 116	Mus musculus	Epithelial		Breast Epithelium (Mammary Gland)
CRL-1720	F9	Mus musculus		Embryonal Carcinoma; Testicular Teratoma	Testis
CRL-1722	L5178-R (LY-R)	Mus musculus	Chemically Induced	Lymphoma	Thymus
CRL-1723	L5178-S (LY-S)	Mus musculus	Chemically Induced	Lymphoma	Thymus
CRL-9560	psi 2 BAG alpha	Mus musculus	Fibroblast		
CRL-2971	SU-CCS-1	Homo sapiens	Clear Cell Sarcoma Cell Line	Clear Cell Sarcoma	Soft Tissue
CRL-2972	HeLaRC32 [HeRC32]	Homo sapiens		Adenocarcinoma	Cervix
CRL-2974	MM.1S	Homo sapiens	B Lymphoblast	Immunoglobulin A Lambda Myeloma	Peripheral Blood
CRL-2975	MM.1R	Homo sapiens	B Lymphoblast	Multiple Myeloma	Peripheral Blood
CRL-2976	PERK-KO-DR	Mus musculus	Fibroblast		
CRL-2977	DR-Wildtype	Mus musculus	Fibroblast		Embryo
CRL-2978	GCN2-KO-DR	Mus musculus	Fibroblast		Embryo
CRL-2979	CHOP-KO-DR	Mus musculus	Fibroblast		Embryo Fibroblast/Embryo
CRL-3071	EpH4 1424	Mus musculus	Epithelial	Breast Cancer	Breast (Mammary Gland)
CRL-1730	HUV-EC-C [HUVEC]	Homo sapiens	Endothelial	Normal	Umbilical Vein/Vascular Endothelium
CRL-1732	FOX-NY	Mus musculus	B Lymphoblast		
CRL-1734	SCA-9 clone 15	Mus musculus		Carcinoma	
CRL-1739	AGS	Homo sapiens		Gastric Adenocarcinoma	Stomach
CRL-2983	UACC-3199	Homo sapiens		Infiltrating Ductal Carcinoma Of The Breast	Mammary Gland/Breast Duct; Derived From Metastatic Site: Axillary Lymph Node
CRL-2988	UACC-3133	Homo sapiens	Epithelial-Like	Infiltrating Lobular Carcinoma Of Breast	
CRL-2989	UACC-462	Homo sapiens	Epithelial	Pancreatic Cancer	Pancreas; Derived From Metastatic Site: Peritoneal Mass
CRM-CRL-3211	PSN-1	Homo sapiens	Epithelial	Adenocarcinoma	Pancreas
CRL-3086	M158	Mus musculus	Epithelial	Breast Cancer	Breast; Mammary Gland
CRL-1740	LNCaP clone FGC	Homo sapiens		Carcinoma	Prostate; Derived From Metastatic Site: Left Supraclavicular Lymph Node
CRL-1749	UM-UC-3 [UMUC3]	Homo sapiens		Transitional Cell Carcinoma	Urinary Bladder
CRL-9589	AML-193	Homo sapiens	Monocyte	Acute Monocytic Leukemia	Peripheral Blood
CRL-2991	Wt MEFs	Mus musculus	Fibroblast		Embryo/Embryo Fibroblast
CRL-2992	Mfn1-null MEFs	Mus musculus	Fibroblast		Embryo/Embryo Fibroblast
CRL-2993	Mfn2-null MEFs	Mus musculus	Fibroblast		Embryo Fibroblast
CRL-2994	Mfn1/Mfn2-null MEFs	Mus musculus	Fibroblast		Embryo/Embryo Fibroblast
CRL-2995	OPA1-null MEFs	Mus musculus	Fibroblast		Embryo Fibroblasts
CRL-2997	CCD-1142 FeAE (E6/E7)	Homo sapiens			Airway Epithelium
CRL-10624	CO 88BV59-1	Homo sapiens	B Lymphocyte; Epstein-Barr Virus (Ebv) Transforme	Cancer	
CRL-2999	Mu Islet (E6/E7)	Mus musculus			Pancreas/Islet Cells; Hpv16 E6/E7 Transformed
CRL-3090	NF639	Mus musculus	Epithelial	Breast Cancer	Breast (Mammary Gland)
CRL-3092	Ac 711	Mus musculus	Epithelial	Breast Cancer	Breast; Mammary Gland
CRL-1751	WEHI 164	Mus musculus	Methylcholanthrene Induced	Fibrosarcoma	
CRL-9591	MV-4-11	Homo sapiens	Macrophage	Biphenotypic B Myelomonocytic Leukemia	Peripheral Blood
CRL-1762	KEL FIB	Homo sapiens		Normal	Skin/Connective Tissue
CRL-11882	HS-5	Homo sapiens	Hpv-16 E6/E7 Transformed	Normal	Bone Marrow/Stroma
CRL-1772	C2C12	Mus musculus	Myoblast		Muscle
CRL-1778	LBRM TG6	Mus musculus	Lymphocyte	Lymphoma	
CRL-1790	CCD 841 CoN	Homo sapiens	Epithelial	Normal	Colon
CRL-1795	AtT-20/D16v-F2	Mus musculus			Pituitary, Anterior
CRL-5800	NCI-H23 [H23]	Homo sapiens		Adenocarcinoma; Non-Small Cell Lung Cancer	Lung
CRL-5803	NCI-H1299	Homo sapiens		Carcinoma; Non-Small Cell Lung Cancer	Lung; Derived From Metastatic Site: Lymph Node
CRL-5804	NCI-H187 [H187]	Homo sapiens	Retinoblastoma	Carcinoma; Classic Small Cell Lung Cancer	Lung; Derived From Metastatic Site: Pleural Effusion
CRL-5807	NCI-H358 [H-358, H358]	Homo sapiens		Bronchioalveolar Carcinoma; Non-Small Cell Lung Cancer	Lung/Bronchiole; Derived From Metastatic Site: Alveolus
CRL-5808	NCI-H378 [H378]	Homo sapiens		Stage E,Carcinoma; Classic Small Cell Lung Cancer	
CRL-6465_FL	UC1B	Mus musculus		Normal	Embryo
CRL-8399	CMH1a	Mus musculus		Papilloma, Hepatitis	
CRL-5810	NCI-H522 [H522]	Homo sapiens		Stage 2,Adenocarcinoma; Non-Small Cell Lung Cancer	Lung
CRL-5811	NCI-H526 [H526]	Homo sapiens	Epithelial	Stage E,Carcinoma; Variant Small Cell Lung Cancer	
CRL-5813	NCI-H660	Homo sapiens	Epithelial	Stage E, Small Cell Carcinoma	Prostate; Derived From The Metastatic Site: Lymph Node
CRL-5815	NCI-H727 [H727]	Homo sapiens		Carcinoid	Lung, Bronchus
CRL-5816	NCI-H810 [H810]	Homo sapiens		Stage 2,Carcinoma; Non-Small Cell Lung Cancer	
CRL-5817	NCI-H889 [H889]	Homo sapiens		Stage E, Carcinoma; Classic Small Cell Lung Cancer	Lung; Derived From Metastatic Site: Lymph Node
CRL-5818	NCI-H1155 [H1155]	Homo sapiens		Carcinoma; Non-Small Cell Lung Cancer	Lung; Derived From Metastatic Site: Lymph Node
CRL-5819	NCI-H1404 [H1404]	Homo sapiens		Papillary Adenocarcinoma	
CRL-10686	PG13	Mus musculus		Leukemia	
CRL-5820	NCI-H28 [H28]	Homo sapiens		Stage 4, Mesothelioma	Lung; Derived From Metastatic Site: Pleural Effusion
CRL-5822	NCI-N87 [N87]	Homo sapiens		Gastric Carcinoma	Stomach; Derived From Metastatic Site: Liver
CRL-5823	NCI-H196 [H196]	Homo sapiens		Stage E,Carcinoma; Variant Small Cell Lung Cancer	Lung; Derived From Metastatic Site: Pleural Effusion
CRL-5824	NCI-H211 [H211]	Homo sapiens		Stage E,Carcinoma; Small Cell Lung Cancer	
CRL-5825	NCI-H220 [H220]	Homo sapiens		Stage E,Carcinoma; Classic Small Cell Lung Cancer	
CRL-5826	NCI-H226 [H226]	Homo sapiens		Squamous Cell Carcinoma; Mesothelioma	Lung; Derived From Metastatic Site: Pleural Effusion
CRL-5828	NCI-H250 [H250]	Homo sapiens		Stage E, Carcinoma; Classic Small Cell Lung Cancer	Lung
CRL-5831	NCI-H524 [H524]	Homo sapiens		Stage L,Carcinoma; Variant Small Cell Lung Cancer	Lung; Derived From Metastatic Site: Lymph Node
CRL-5834	NCI-H647 [H647]	Homo sapiens		Stage 3a, Adenosquamous Carcinoma; Non-Small Cell Lung Cancer	Lung; Derived From Metastatic Site: Pleural Effusion
CRL-5835	NCI-H650 [H650]	Homo sapiens		Bronchioalveolar Carcinoma; Non-Small Cell Lung Cancer	
CRL-5837	NCI-H719 [H719]	Homo sapiens		Stage E,Carcinoma; Classic Small Cell Lung Cancer	
CRL-5838	NCI-H720 [H720]	Homo sapiens		Atypical Carcinoid	Lung
PCS-210-010	 Primary Subcutaneous Pre-adipocytes;  Normal, Human	Homo sapiens			Mature Adipose Tissue
CCL-53.1	Clone M-3 [Cloudman S91 melanoma]	Mus musculus	Melanocyte	Melanoma	Skin
CRL-5840	NCI-H740 [H740]	Homo sapiens		Stage E, Carcinoma; Classic Small Cell Lung Cancer	Lung; Derived From Metastatic Site: Lymph Node
CRL-5842	NCI-H774 [H774]	Homo sapiens		Stage E, Carcinoma; Classic Small Cell Lung Cancer	Lung; Derived From Metastatic Site: Soft Tissue
CRL-5843	NCI-H835 [H835]	Homo sapiens		Carcinoid	Lung
CRL-5844	NCI-H838 [H838]	Homo sapiens		3b, Adenocarcinoma; Non-Small Cell Lung Cancer	Lung; Derived From Metastatic Site: Lymph Node
CRL-5845	NCI-H841 [H841]	Homo sapiens		Stage L,Carcinoma; Variant Small Cell Lung Cancer	
CRL-5846	NCI-H847 [H847]	Homo sapiens		Stage L,Carcinoma; Classic Small Cell Lung Cancer	
CRL-5849	NCI-H865 [H865]	Homo sapiens		Stage L,Carcinoma; Classic Small Cell Lung Cancer	
CRL-5850	NCI-H920 [H920]	Homo sapiens		Stage 4,Adenocarcinoma; Non-Small Cell Lung Cancer	
CRL-5853	NCI-H1048 [H1048]	Homo sapiens		Carcinoma; Small Cell Lung Cancer	Lung; Derived From Metastatic Site: Pleural Effusion
CRL-5855	NCI-H1092 [H1092]	Homo sapiens		Stage E, Carcinoma; Classic Small Cell Lung Cancer	Lung; Derived From Metastatic Site: Bone Marrow
CRL-5856	NCI-H1105 [H1105]	Homo sapiens		Stage E,Carcinoma; Classic Small Cell Lung Cancer	
CRL-5858	NCI-H1184 [H1184]	Homo sapiens	Lymphoblast	Stage L,Carcinoma; Small Cell Lung Cancer	
CRL-5859	NCI-H1238 [H1238]	Homo sapiens		Stage E, Carcinoma; Small Cell Lung Cancer (Sclc)	
CRL-5864	NCI-H1341 [H1341]	Homo sapiens		Carcinoma; Small Cell Lung Cancer	
CRL-5865	NCI-H1355 [H1355]	Homo sapiens		Stage 4, Adenocarcinoma	Lung; Derived From Metastatic Site: Pleural Effusion
CRL-5866	NCI-H1373 [H1373]	Homo sapiens		Stage 3a, Adenocarcinoma	
CRL-5867	NCI-H1385 [H1385]	Homo sapiens		Stage 3a, Carcinoma; Non-Small Cell Lung Cancer	Lung; Derived From Metastatic Site: Lymph Node
CRL-5868	NCI-H1395 [H1395]	Homo sapiens	Epithelial	Stage 2, Adenocarcinoma	Lung
CRL-5869	NCI-H1417 [H1417]	Homo sapiens		Stage E,Carcinoma; Classic Small Cell Lung Cancer	
PCS-301-010	Primary Small Airway Epithelial Cells; Normal, Human	Homo sapiens	Epithelial		
CRL-5870	NCI-H1435 [H1435]	Homo sapiens		Adenocarcinoma; Non-Small Cell Lung Cancer	Lung
CRL-5871	NCI-H1436 [H1436]	Homo sapiens		Stage E, Carcinoma; Classic Small Cell Lung Cancer	Lung; Derived From Metastatic Site: Lymph Node
CRL-5872	NCI-H1437 [H1437]	Homo sapiens		Stage 1, Adenocarcinoma; Non-Small Cell Lung Cancer	Lung; Derived From Metastatic Site: Pleural Effusion
CRL-5875	NCI-H1563 [H1563]	Homo sapiens		Adenocarcinoma; Non-Small Cell Lung Cancer	Lung
CRL-5876	NCI-H1568 [H1568]	Homo sapiens		Adenocarcinoma; Non-Small Cell Lung Cancer	Lung; Derived From Metastatic Site: Lymph Node
CRL-5877	NCI-H1573 [H1573]	Homo sapiens		Adenocarcinoma (Stage 4)	Lung; Derived From Metastatic Site: Soft Tissue
CRL-5878	NCI-H1581 [H1581]	Homo sapiens	Large Cell	Stage 4, Non-Small Cell Lung Cancer	Lung
CRL-5879	NCI-H1618 [H1618]	Homo sapiens		Stage E,Carcinoma; Small Cell Lung Cancer	Lung; Derived From Metastatic Site: Bone Marrow
CRL-5881	NCI-H1623 [H1623]	Homo sapiens		Stage 3b, Adenocarcinoma; Non-Small Cell Lung Cancer	Lung; Derived From Metastatic Site: Lymph Node
CRL-5882	NCI-H1648 [H1648]	Homo sapiens	Lymphoblast	Stage 3a,Adenocarcinoma	Lung; Derived From Metastatic Site: Lymph Node
CRL-5883	NCI-H1650 [H-1650, H1650]	Homo sapiens		Stage 3b,Adenocarcinoma; Bronchoalveolar Carcinoma	Lung; Derived From Metastatic Site: Pleural Effusion
CRL-5884	NCI-H1651 [H1651]	Homo sapiens		Adenocarcinoma; Non-Small Cell Lung Cancer	
CRL-5885	NCI-H1666 [H-1666, H1666]	Homo sapiens		Adenocarcinoma; Bronchoalveolar Carcinoma	Lung; Derived From Metastatic Site: Pleural Effusion
CRL-5886	NCI-H1672 [H1672]	Homo sapiens	Lymphoblast	Stage L,Carcinoma; Classic Small Cell Lung Cancer	
CRL-5887	NCI-H1693 [H1693]	Homo sapiens		Stage 3b,Adenocarcinoma; Non-Small Cell Lung Cancer	
CRL-5888	NCI-H1694 [H1694]	Homo sapiens		Stage E,Carcinoma; Classic Small Cell Lung Cancer	
CRL-5889	NCI-H1703 [H1703]	Homo sapiens	Squamous Cell	Lung; Squamous Cell; Non-Small Cell Lung Cancer	Lung
CRL-5891	NCI-H1734 [H-1734, H1734]	Homo sapiens		Adenocarcinoma; Non-Small Cell Lung Cancer	Lung
CRL-5892	NCI-H1755 [H1755]	Homo sapiens		Stage 4, Adenocarcinoma; Non-Small Cell Lung Cancer	Lung; Derived From Metastatic Site: Liver
CRL-5893	NCI-H1770 [H1770]	Homo sapiens	Neuroendocrine	Stage 4, Carcinoma; Non-Small Cell Lung Cancer	Lung; Derived From Metastatic Site: Lymph Node
CRL-5894	NCI-H1781 [H1781]	Homo sapiens		Stage 3b,Adenocarcinoma; Bronchoalveolar Carcinoma	Lung; Derived From Metastatic Site: Pleural Effusion
CRL-5895	NCI-H1792 [H1792]	Homo sapiens		Stage 4, Adenocarcinoma	Lung; Derived From Metastatic Site: Pleural Effusion
CRL-5896	NCI-H1793 [H1793]	Homo sapiens		Adenocarcinoma; Non-Small Cell Lung Cancer	Lung
CRL-5897	NCI-H1819 [H1819]	Homo sapiens		Adenocarcinoma	Lung; Derived From Metastatic Site: Lymph Node
CRL-5898	NCI-H1836 [H1836]	Homo sapiens		Stage L, Carcinoma; Classic Small Cell Lung Cancer	Lung
CRL-5899	NCI-H1838 [H1838]	Homo sapiens		Adenocarcinoma; Non-Small Cell Lung Cancer	Lung
JHU-73		Mus musculus	Lymphoblast		
CRL-7489_FL	Hs 755(B).T	Homo sapiens		Osteosarcoma	
CRL-7134	Hs 184.T	Homo sapiens		Osteosarcoma	
CRL-7140	Hs 188.T	Homo sapiens		Osteosarcoma	
CRM-CCL-2	HeLa	Homo sapiens	Epithelial	Adenocarcinoma	
CRL-9995	PA317 containing JR-gal	Mus musculus	Fibroblast		
CRL-8752	9D10	Homo sapiens	B Lymphocyte; Epstein-Barr Virus (Ebv) Transforme		
CRL-8753	C5B7	Homo sapiens	B Lymphocyte; Epstein-Barr Virus (Ebv) Transforme		
HB-8502	LTR228 [LTR 228-TG, derivative of WIL-2NS (ATCC CRL-8155)]	Homo sapiens	B Lymphoblast		
CRL-8756	SC-1	Homo sapiens	B Lymphocyte; Epstein-Barr Virus (Ebv) Transforme		
CRL-7194	Hs 229.T	Homo sapiens		Bronchogenic Adenocarcinoma	
CRL-1573.3	HEK-293.2sus	Homo sapiens	Embryonic		Embryonic Kidney
CRL-8795	8E7	Homo sapiens	B Lymphoblast		
CRL-8798	184A1	Homo sapiens	Chemically Transformed		Mammary Gland; Breast/Epithelium
CRL-8799	184B5	Homo sapiens	Chemically Transformed		Mammary Gland/Breast: Epithelium
CRM-HTB-174	NCI-H441 [H441]	Homo sapiens	Epithelial Cell (Kras Crm)	Papillary Adenocarcinoma	Lung
CRM-CCL-119	CCRF-CEM [CCRF CEM]	Homo sapiens	T Lymphoblast	Acute Lymphoblastic Leukemia	Peripheral Blood
CCL-256.1	NCI-BL2126 [BL2126]	Homo sapiens	B Lymphoblast	Normal	Peripheral Blood
CRL-2201	CCD-1099Sk	Homo sapiens	Fibroblast		
CRL-2202	PA317 LXSN	Mus musculus		Leukemia	
CRL-2203	PA317 LXSN 16E6E7	Mus musculus		Papilloma	Embryo
CRL-2204	PA317 LXSN 16E6	Mus musculus		Papilloma	
CRL-2205	PA317 LXSN 16E7	Mus musculus	Retinoblastoma,Keratinocyte	Papilloma,Retinoblastoma	
CRL-2206	PA317 LXSN 6E6	Mus musculus		Papilloma	
CRL-2207	PA317 LXSN 6E7	Mus musculus	Retinoblastoma	Papilloma,Retinoblastoma	
CRL-2214	MEF-1	Mus musculus	Sv40 Transformed		Embryo
CRL-2215	PEA 10	Mus musculus	Fibroblast	Lrp Deficient	
CRL-2216	PEA 13	Mus musculus	Fibroblast	Lrp Deficient	Embryo
CRL-2217	BpRc1	Mus musculus		Hepatoma	
CRL-2218	tao BpRc1	Mus musculus		Hepatoma	
CRL-2220	CA-HPV-10	Homo sapiens	Human Papillomavirus 18 (Hpv-18) Transfected	Adenocarcinoma	Prostate
CRL-2221	PZ-HPV-7	Homo sapiens	Human Papillomavirus 18 (Hpv-18) Transformed, Epithelial		Prostate; Epithelium
CRL-11102	DS-1	Homo sapiens	B Lymphocyte	Lymphangiectasia	Derived From Metastatic Site:&Nbsp;Pleural Effusion
