iPS NIHi11	Homo sapiens	3	iPS cells derived from AG20443 fibroblast		induced pluripotent cell (iPS)		M	Crawford  	Josh Chenoweth, Laboratory of Molecular Biology, National Institutes of Health, NINDS iPS_NIHi11	BTO:0000001	iPS_NIHi11
iPS NIHi7	Homo sapiens	3	iPS cells derived from AG08395 fibroblast		induced pluripotent cell (iPS)		F	Crawford  	Josh Chenoweth, Laboratory of Molecular Biology, National Institutes of Health, NINDS iPS_NIHi7	BTO:0000001	iPS_NIHi7
Ishikawa	Homo sapiens	3	endometrial adenocarcinoma		uterus		F	Crawford  	Sigma-Aldrich 99040201	BTO:0000658	Ishikawa
Jurkat	Homo sapiens	3	T lymphoblastoid derived from an acute T cell leukemia, "The Jurkat cell line was established from the peripheral blood of a 14 year old boy by Schneider et al., and was originally designated JM." - ATCC. (PMID: 68013)	mesoderm	blood	cancer	M	Myers 	ATCC TIB-152	BTO:0001948	Jurkat
Kidney BC	Homo sapiens	3	kidney, parental cell type to donors 01-11002 and H12817N	mesoderm	kidney	normal	B	Myers  	BioChain CP-S12-D1234142-05_B402060	BTO:0000671	Kidney BC
Kidney OC	Homo sapiens	3	Primary frozen kidney tissue from NICHD donor IDs 1104 (Rep B1 DNase), 602 (Rep B2 DNase), 1442 (Rep B3 DNase), 1863 (Rep B3 FAIRE) and NCTC donor ID 10-0022A (Rep B1 FAIRE)		kidney	normal	B	Crawford  	NICHD 1104	BTO:0000671	Kidney OC
LHSR	Homo sapiens	3	prostate epithelial cells (PrEC), multiple human donors, all of whom are HIV-1, Hepatitis B and Hepatitis C negative, treatment: to create LHSR, cells were infected with amphotropic retroviruses encoding the SV40 large T antigen (L), the telomerase catalytic subunit hTERT (H), the SV40 small T antigen (S) and an oncogenic allele of H-ras (R).	endoderm	epithelium	normal	U	Crawford  	William Hahn at the Dana Farber Cancer Institute, Boston, MA LHSR	BTO:0002398	LHSR
Liver OC	Homo sapiens	3	Primary frozen liver tissue from NICHD donor IDs 1104 (Rep B1), 602 (Rep B2), 1442 (Rep B3)		liver	normal	M	Crawford  	NICHD 1104	BTO:0000759	Liver_OC
Liver STL004	Homo sapiens	3	Primary liver tissue from the right portion of a standard liver procurement from a 6 year old female.		liver	normal	F		Snyder lab STL004	BTO:0000759	Liver_STL004
Liver STL011	Homo sapiens	3	Primary liver tissue of a standard liver procurement from a 36 year old caucasian male.		liver	normal	M		Snyder lab STL011	BTO:0000759	Liver_STL011
LNCaP	Homo sapiens	3	prostate adenocarcinoma, "LNCaP clone FGC was isolated in 1977 by J.S. Horoszewicz, et al., from a needle aspiration biopsy of the left supraclavicular lymph node of a 50-year-old caucasian male (blood type B+) with confirmed diagnosis of metastatic prostate carcinoma." - ATCC. (Horoszewicz et al. LNCaP Model of Human Prostatic Carcinoma. Cancer Research 43, 1809-1818, April 1983.)	endoderm	prostate	cancer	M	Crawford 	ATCC CRL-1740	BTO:0002021	LNCaP
Loucy	Homo sapiens	3	T cell leukemia	mesoderm	blood	cancer	F	Bernstein  	DSMZ Loucy	BTO:0002104	Loucy
Lung BC	Homo sapiens	3	lung, parental cell type to donors 01-11002 and H12817N	endoderm	lung	normal	B	Myers  	BioChain CP-S12-D1234152-05_A610240	BTO:0000763	Lung BC
Lung OC	Homo sapiens	3	Primary frozen lung tissue from NICHD donor IDs 1104 (Rep B1 DNase), 602 (Rep B2 DNase), 1442 (Rep B3 DNase) and CF Center donor IDs DD006I (Rep B1 FAIRE) and DD007I (Rep B2 FAIRE)		Lung	normal	B	Crawford  	NICHD 1104	BTO:0000763	Lung_OC
Lymphoblastoid cell line	Homo sapiens	3	parental cell type to lymphoblastoid cell lines	mesoderm	blood	normal	B	Stam  	Coriell various GMXXXXX cell lines	BTO:0002062 (non-specific)	Lymphoblastoid_cell_line
M059J	Homo sapiens	3	malignant glioblastoma, glioma, lack DNA-dependent protein kinase activity, deficient in repair of DNA double strand breaks, the cells are negative for glial fibrillary acidic protein (GFAP), tumor specimen taken from a 33 year old	ectoderm	brain	cancer	M	Stam  	ATCC CRL-2366	BTO:0000527	M059J
MCF10A-Er-Src	Homo sapiens	3	mammary gland, non-tumorigenic epithelial, inducible cell line, derived from the MCF-10A parental cells and contain ER-Src, a derivative of the Src kinase oncoprotein (v-Src) that is fused to the ligand-binding domain of the estrogen receptor (ER)	ectoderm	breast		F	Struhl  	Struhl laboratory MCF10A-Er-Src	BTO:0001939	MCF10A-Er-Src
MDA-MB-231	Homo sapiens	3	breast adenocarcinoma, epithelial cell line, derived from metastatic site: pleural effusion. (PMID: 730202)	ectoderm	breast	cancer	F	Struhl  	ATCC HTB-26	BTO:0000815	MDA-MB-231
Medullo	Homo sapiens	3	medulloblastoma (aka D721), surgical resection from a patient with medulloblastoma as described by Darrell Bigner (1997)	ectoderm	brain	cancer	U	Crawford  	Dr. Darrell Bigner at Duke University Medical Center	BTO:0001359	Medullo
Medullo D341	Homo sapiens	3	Medulloblastoma cell line of neuron or neuron precurosr origin		brain	cancer	U	Crawford  	Dr. Darrell Bigner at Duke University Medical Center Medullo_D341	BTO:0001757	Medullo_D341
Mel 2183	Homo sapiens	3	Melanoma Cell line		Melanoma cell line derived from melanoma metastasis	cancer	U	Crawford  	Dr. Yardena Samuels Mel_2183	BTO:0000849	Mel_2183
Melano	Homo sapiens	3	epidermal melanocytes	ectoderm	skin	normal	U	Crawford  	ScienCell 2200	BTO:0000847	Melano
MRT A204	Homo sapiens	3	Malignant rhabdoid tumor (MRT) line, rhabdomyosarcoma	missing	muscle	cancer	F	Crawford  	ATCC HTB-82	BTO:0002062	MRT A204
MRT G401	Homo sapiens	3	Malignant renal rhabdoid tumor line	missing	kidney	cancer	M	Crawford  	ATCC CRL-1441	BTO:0002062	MRT G401
MRT TTC549	Homo sapiens	3	Malignant Hepatic Rhabdoid tumor line	missing	liver	cancer	M	Crawford  	ATCC TTC549	BTO:0002062	MRT TTC549
Myometr	Homo sapiens	3	myometrial cells		myometrium	normal	F	Crawford  	Dr. Jennifer Condon of Magee Women's Research Institute	BTO:0000907	Myometr
Naive B cell	Homo sapiens	3	Naive B cells (IgD+) isolated from de-identified tonsillectomy		tonsil	normal	U	Crawford  	Dr. Yanwen Jiang Naive_B_cell	BTO:0000776	Naive_B_cell
NB4	Homo sapiens	3	acute promyelocytic leukemia cell line. (PMID: 1995093)	mesoderm	blood	cancer	U	ENCODE 	Refer to protocol documents for differing sources, UW: DSMZ (Deutsche Sammlung von Mikroorganismen und Zellkulturen) ACC-207 http://www.dsmz.de/ or Yale (Stanford): National Cell Culture Center http://www.nccc.com/ NB4	BTO:0002489	NB4
NH-A	Homo sapiens	3	astrocytes (also called Astrocy)	ectoderm	brain	normal	U	Bernstein 	Lonza CC-2565	BTO:0000099	NH-A
NHBE	Homo sapiens	3	bronchial epithelial cells	endoderm	epithelium	normal	F	Crawford  	Lonza CC-2541	BTO:0002022	NHBE
NHBE RA	Homo sapiens	3	bronchial epithelial cells with retinoic acid		bronchial epithelium	normal	F	UW Stam  	Lonza CC-2540, CC3170	BTO:0001845	NHBE_RA
NHDF	Homo sapiens	3	Dermal Fibroblasts from temple / breast	missing	skin	normal	F	Gingeras 	PromoCell NHDF	BTO:0003185	NHDF
NHDF-Ad	Homo sapiens	3	adult dermal fibroblasts	mesoderm	skin	normal	F	Stam 	Lonza CC-2511, CC-2511T225	BTO:0004419	NHDF-Ad
NHDF-neo	Homo sapiens	3	neonatal dermal fibroblasts	mesoderm	skin	normal	U	Stam  	Lonza CC-2509	BTO:0004419	NHDF-neo
NHDF 0060801.3	Homo sapiens	3	Dermal Fibroblasts from temple	missing	skin	normal	F	Gingeras  	PromoCell C-14031	BTO:0003185	NHDF_0060801.3
NHDF 7071701.2	Homo sapiens	3	Dermal Fibroblasts from breast	missing	skin	normal	F	Gingeras  	PromoCell C-14031	BTO:0003185	NHDF_7071701.2
NHEK	Homo sapiens	3	epidermal keratinocytes	ectoderm	skin	normal	U	ENCODE  	Lonza CC-2501	BTO:0000375	NHEK
NHEM.f M2	Homo sapiens	3	Epidermal Melanocytes from two individuals, NHEM.f_M2_5071302.2 and NHEM.f_M2_6022001 from foreskin	missing	skin	normal	M	Gingeras 	PromoCell NHEM	BTO:0000847	NHEM.f M2
NHEM.f M2 5071302.2	Homo sapiens	3	Epidermal Melanocytes (foreskin)	missing	skin	normal	M	Gingeras  	PromoCell C-14042	BTO:0000847	NHEM.f M2 (5071302.2)
NHEM.f M2 6022001	Homo sapiens	3	Epidermal Melanocytes (foreskin)	missing	skin	normal	M	Gingeras  	PromoCell C-14042	BTO:0000847	NHEM.f M2 (6022001)
NHEM M2	Homo sapiens	3	Epidermal Melanocytes (adult) from two individuals, NHEM_M2_7011001.2 and NHEM_M2_7012303 from cheek / temple	missing	skin	normal	B	Gingeras 	PromoCell NHEM	BTO:0000847	NHEM M2
NHEM M2 7011001.2	Homo sapiens	3	Epidermal Melanocytes (adult) from cheek	missing	skin	normal	M	Gingeras  	PromoCell C-14043	BTO:0000847	NHEM M2 (7011001.2)
NHEM M2 7012303	Homo sapiens	3	Epidermal Melanocytes (adult) from temple	missing	skin	normal	F	Gingeras  	PromoCell C-14043	BTO:0000847	NHEM M2 (7012303)
NHLF	Homo sapiens	3	lung fibroblasts	endoderm	lung	normal	U	Bernstein 	Lonza CC-2512	BTO:0000161 (non-specific)	NHLF
NT2-D1	Homo sapiens	3	malignant pluripotent embryonal carcinoma (NTera-2), "The NTERA-2 cl.D1 cell line is a pluripotent human testicular embryonal carcinoma cell line derived by cloning the NTERA-2 cell line." - ATCC. (PMID: 6694356)	inner cell mass	testis	cancer	M	ENCODE  	ATCC CRL-1973	BTO:0000946	NT2-D1
Olf neurosphere	Homo sapiens	3	Human olfactory neurosphere-derived cells from mucosal biopsies		Nasal biopsy	normal	U	Crawford  	Alan Mackay-Sim Olf_neurosphere	termId BTO:0000961	Olfactory neurosphere
Osteobl	Homo sapiens	3	osteoblasts (NHOst)	mesoderm	bone	normal	U	Crawford 	Lonza CC-2538	BTO:0001593	Osteoblasts
ovcar-3	Homo sapiens	3	ovarian adenocarcinoma, "the NIH: OVCAR-3 line was established in 1982 by T.C. Hamilton, et al. from the malignant ascites of a patient with progressive adenocarcinoma of the ovary." - ATCC. (PMID: 6604576)	mesoderm	ovary	cancer	F	Stam  	ATCC HTB-161	BTO:0000812	ovcar-3
PANC-1	Homo sapiens	3	pancreatic carcinoma, (PMID: 1140870) PANC-1 was established from a pancreatic carcinoma, which was extracted via pancreatico-duodenectomy specimen from a 56-year-old Caucasian individual. Malignancy of this cell line was verified via in vitro and in vivo assays.	endoderm	pancreas	cancer	M	Myers 	ATCC CRL-1469	BTO:0000304	PANC-1
Pancreas OC	Homo sapiens	3	Primary frozen pancreas tissue from NCTC donor IDs 09-0144A (Rep B1) and 10-0021A (Rep B2)		pancreas	normal	M	Crawford  	NCTC 09-0144A	BTO:0000988	Pancreas OC
PanIsletD	Homo sapiens	3	dedifferentiated human pancreatic islets from the National Disease Research Interchange (NDRI), same source as PanIslets	endoderm	pancreas		B	Crawford  	National Disease Research Interchange PanIsletD	BTO:0000991 (non-specific)	PanIsletD
PanIslets	Homo sapiens	3	pancreatic islets from 2 donors, the sources of these primary cells are cadavers from National Disease Research Interchange (NDRI) and another sample isolated as in Bucher, P. et al., Assessment of a novel two-component enzyme preparation for human islet isolation and transplantation. Transplantation 79, 917 (2005)	endoderm	pancreas	normal	M	Crawford 	Refer to publication or NDRI PanIslets	BTO:0000991 (non-specific)	PanIslets
PBDE	Homo sapiens	3	peripheral blood-derived erythroblasts	mesoderm	blood		M	Farnham  	Dr. Peggy Farnham at USC PBDE	BTO:0000574 (non-specific)	PBDE
PBDEFetal	Homo sapiens	3	peripheral blood-derived erythroblasts from 16-19 week human fetal liver	mesoderm	liver	normal	U	Farnham  	Bouhassira Lab FetalPBDE	BTO:0000553	PBDEFetal
PBMC	Homo sapiens	3	peripheral blood mononuclear cells	mesoderm	blood		M	Farnham  	Dr. E.H. Bresnick at UW Madison PBMC	BTO:0001025	PBMC
PFSK-1	Homo sapiens	3	neuroectodermal cell line derived from a cerebral brain tumor, (PMID: 1316433)	ectoderm	brain	cancer	M	Myers  	ATCC CRL-2060	BTO:0000690 (non-specific)	PFSK-1
pHTE	Homo sapiens	3	primary tracheal epithelial cells	endoderm	epithelium		U	Crawford  	Dr. Cal Cotton at Case Western Reserve University	BTO:0001120 (non-specific)	pHTE
Pons OC	Homo sapiens	3	Primary frozen pons mid-brain tissue from NICHD donor IDs 1104 (Rep B1), 602 (Rep B2), 1442 (Rep B3)		pons mid-brain	normal	M	Crawford  	NICHD 1104	BTO:0001101	Pons_OC
PrEC	Homo sapiens	3	prostate epithelial cell line	epithelial	prostate	normal	U	Stam  	Lonza CC-2555	BTO:0002398	PrEC
ProgFib	Homo sapiens	3	fibroblasts, Hutchinson-Gilford progeria syndrome (cell line HGPS, HGADFN167, progeria research foundation)		skin		M	Crawford  	Progeria Research Foundation HGADFN167	BTO:0001255 (non-specific)	ProgFib
prostate	Homo sapiens	3	prostate tissue purchased for CSHL project	endoderm	prostate		M	Gingeras  	ATCC Missing	BTO:0001129	Prostate
Prostate OC	Homo sapiens	3	Primary frozen prostate tissue from NICHD donor IDs 1669 (Rep B1) and 1540 (Rep B2)		prostate	normal	M	Crawford  	NICHD 1669	BTO:0001129	Prostate_OC
Psoas muscle OC	Homo sapiens	3	Primary frozen psoas muscle tissue from NICHD donor IDs 1104 (Rep B1 DNase), 602 (Rep B2 DNase), 1442 (Rep B3 DNase), 1540 (Rep B1), 1863 (Rep B2 FAIRE)		psoas muscle	normal	B	Crawford  	NICHD 1104	BTO:0001140	Psoas_muscle_OC
Raji	Homo sapiens	3	B lymphocyte, "The Raji line of lymphoblast-like cells was established by R.J.V. Pulvertaft in 1963 from a Burkitt's lymphoma of the left maxilla of an 11-year-old Black male." - ATCC. (PMID: 14086209)	mesoderm	blood	cancer	M	Farnham  	ATCC CCl-86	BTO:0001154	Raji
RCC 7860	Homo sapiens	3	renal cell adenocarcinmoma		kidney	cancer	M	Crawford  	ATCC CRL-1932	BTO:0000037	RCC 7860
RPMI-7951	Homo sapiens	3	Human Skin Malignant Melanoma Cells, This is a hyperdiploid human cell line with the modal chromosome number of 49, occurring in 24% of cells. Polyploid cells occurred at 22%, which is high.	ectoderm	skin	cancer	F	Stam  	ATCC HTB-66	BTO:0003508	RPMI-7951
RPTEC	Homo sapiens	3	renal proximal tubule epithelial cells		epithelium	normal	U	Stam  	Lonza CC-2553, CC-2553T225	BTO:0001498	RPTEC
RWPE1	Homo sapiens	3	prostate epithelial		prostate	normal	M	Crawford  	ATCC CRL-11609	BTO:0002397	RWPE1
SAEC	Homo sapiens	3	small airway epithelial cells	endoderm	epithelium	normal	U	Stam  	Lonza CC-2547	BTO:0002022 (non-specific)	SAEC
SH-SY5Y	Homo sapiens	3	neuroblastoma clonal subline of the neuroepithelioma cell line SK-N-SH from the 1970 bone marrow biopsy of a 4-year-old girl with metastatic neuroblastoma, trisomy of 1q	ectoderm	brain	cancer	F	Farnham  	ATCC CC-2266	BTO:0000793	SH-SY5Y
SK-N-MC	Homo sapiens	3	neuroepithelioma cell line derived from a metastatic supra-orbital human brain tumor, "SK-N-MC was isolated in September of l971 and was found to have moderate dopamine - beta - hydroxylase activity as well as formaldehyde induced fluorescence indicative of intracellular catecholamines." - ATCC. (Biedler, et al. Morphology and Growth, Tumorigenicity, and Cytogenetics of Human Neuroblastoma Cells in Continuous Culture. Cancer Research 33, 2643-2652, November 1973.)	ectoderm	brain	cancer	F	Myers 	ATCC HTB-10	BTO:0002372 (non-specific)	SK-N-MC
SK-N-SH RA	Homo sapiens	3	neuroblastoma cell line, treatment: differentiated with retinoic acid, (Biedler, et al. Morphology and Growth, Tumorigenicity, and Cytogenetics of Human Neuroblastoma Cells in Continuous Culture. Cancer Research 33, 2643-2652, November 1973.)	ectoderm	brain	cancer	F	Stam  	ATCC HTB-11	BTO:0002372 (non-specific)	SK-N-SH (Retinoic Acid)
Skeletal Muscle BC	Homo sapiens	3	skeletal muscle, parental cell type to donors 01-11002 and H12817N	mesoderm	skeletal muscle	normal	B	Myers  	BioChain CP-S12-D1234171-05_A610262	BTO:0001103	Skeletal Muscle BC
SkMC	Homo sapiens	3	Skeletal Striated Muscle Cells from two individuals, SkMC_9011302 SkMC_8121902.17 from M. pectoralis / Mm. intercostales	missing	muscle	normal	B	Gingeras 	PromoCell SkMC	BTO:0002916	SkMC
SKMC	Homo sapiens	3	skeletal muscle cells	mesoderm	muscle	normal	U	Stam  	Lonza CC-2561	BTO:0001801 (non-specific)	SkMC
SkMC 8121902.17	Homo sapiens	3	Skeletal Muscle Cells from Mm. intercostales	missing	striated muscle	normal	M	Gingeras  	PromoCell C-14060	BTO:0002916	SkMC_8121902.17
SkMC 9011302	Homo sapiens	3	Skeletal Muscle Cells from M. pectoralis	missing	striated muscle	normal	F	Gingeras  	PromoCell C-14060	BTO:0002916	SkMC_9011302
Small intestine OC	Homo sapiens	3	Primary frozen small intestine tissue from NCTC donor IDs 10-0063A (Rep B1) and 09-0143A (Rep B2)		small intestine	normal	M	Crawford  	NCTC 10-0063A	BTO:0000651	Small intestine OC
Spleen OC	Homo sapiens	3	Primary frozen spleen tissue from NICHD donor IDs 1863 (Rep B1) and 4548 (Rep B2)		spleen	normal	F	Crawford  	NICHD 1863	BTO:0001281	Spleen_OC
Stellate	Homo sapiens	3	hepatic stellate cells, liver that was perfused with collagenase and sellected for hepatic stellate cells by density gradient	endoderm	liver	normal	F	Crawford  	Dr. Steve Choi at Duke University Stellate	BTO:0002316	Stellate
Stomach BC	Homo sapiens	3	stomach, parental cell type to donors 01-11002 and H12817N	endoderm	stomach	normal	B	Myers  	BioChain CP-S12-D1234248-05_A808008	BTO:0001307	Stomach BC
T-47D	Homo sapiens	3	epithelial cell line derived from a mammary ductal carcinoma.		breast	cancer	F	Stam and Myers  	ATCC HTB-133	BTO:0001248	T-47D
T98G	Homo sapiens	3	fibroblast cell line derived from a glioblastoma multiforme. (PMID: 222778)	ectoderm	brain	cancer	M	 missing  	ATCC CRL-1690	BTO:0001583	T98G
T cells CD4+	Homo sapiens	3	Parent cell line for T cells CD4+.	mesoderm	blood	unknown	B	Crawford Stam  	Dr. David Randolph at University of Alabama, Birmingham vary	BTO:0000782	T cells CD4+
TBEC	Homo sapiens	3	trachea and bronchial epithelial cells from frush lung tissue provided by National Disease Research Interchange, passage 2 primary, non-immortalized cells, donor was 21 years old	endoderm	epithelium		M	Crawford  	National Disease Research Interchange DD009C	BTO:0001389 (non-specific)	TBEC
Th1	Homo sapiens	3	primary Th1 T cells	mesoderm	blood		U	Stam  	Dr. John Stamatoyannopoulos at UW None (primary pheresis of single normal subject)	BTO:0001678	Th1
Th17	Homo sapiens	3	T helper cells expressing IL-17, primary pheresis of single normal subject	mesoderm	blood	normal	B	Stam  	Dr. John Stamatoyannopoulos at UW Th17	BTO:0002417	Th17
Th1 Wb33676984	Homo sapiens	3	Th1 cells in vivo isolation	mesoderm	blood	normal donor is Asian, female 26 year old, primary pheresis of single normal subject	F	Stam  	Dr. John Stamatoyannopoulos at UW Wb33676984	BTO:0001678	Th1_Wb33676984
Th1 Wb54553204	Homo sapiens	3	Th1 cells in vivo isolation, donor is Caucasian, male 33 year old, primary pheresis of single normal subject	mesoderm	blood	normal	M	Stam  	Dr. John Stamatoyannopoulos at UW Wb54553204	BTO:0001678	Th1_Wb54553204
Th2	Homo sapiens	3	primary Th2 T cells	mesoderm	blood		U	Stam  	Dr. John Stamatoyannopoulos at UW None (primary pheresis of single normal subject)	BTO:0001679	Th2
Th2 Wb33676984	Homo sapiens	3	Th2 cells in vivo isolation, donor is Asian, female 26 year old, primary pheresis of single normal subject	mesoderm	blood	normal	F	Stam  	Dr. John Stamatoyannopoulos at UW Wb33676984	BTO:0001679	Th2_Wb33676984
Th2 Wb54553204	Homo sapiens	3	Th2 cells in vivo isolation, donor is Caucasian, male 33 year old, primary pheresis of single normal subject	mesoderm	blood	normal	M	Stam  	Dr. John Stamatoyannopoulos at UW Wb54553204	BTO:0001679	Th2_Wb54553204
Treg Wb78495824	Homo sapiens	3	T regulatory cells in vivo isolation	mesoderm	blood	normal donor is Causasian, female 35 year old, primary pheresis of single normal subject	F	Stam  	Dr. John Stamatoyannopoulos at UW Wb78495824	BTO:0004520	Treg_Wb78495824
Treg Wb83319432	Homo sapiens	3	T regulatory cells in vivo isolation, donor is Caucasian, male 28 year old, primary pheresis of single normal subject	mesoderm	blood	normal	M	Stam  	Dr. John Stamatoyannopoulos at UW Wb83319432	BTO:0004520	Treg_Wb83319432
U2OS	Homo sapiens	3	osteosarcoma from the tibia of a 15 year old, J. Ponten and E. Saksela derived this line (originally 2T) in 1964 from a moderately differentiated sarcoma, viruses were not detected during co-cultivation with WI-38 cells or in CF tests against SV40, RSV or adenoviruses, mycoplasma contamination was detected and eliminated in 1972, (PMID: 6081590)	mesoderm	bone	cancer	F	Farnham  	ATCC HTB-96	BTO:0000970	U2OS
U87	Homo sapiens	3	glioblastoma, astrocytoma, (PMID: 4332744)	ectoderm	brain	cancer	M	Myers  	ATCC HTB-14	BTO:0002036	U87
UCH-1	Homo sapiens	3	chordoma cell line	ectoderm	chordoma	cancer	M	Crawford  	Chordoma Research Foundation	BTO:0001768	UCH-1
Urothelia	Homo sapiens	3	primary ureter cell culture of urothelial cells derived from a 12 year-old girl and immortalized by transfection with a temperature-sensitive SV-40 large T antigen gene		urothelium	normal	F	Crawford  	Dr. D Sens at University of N. Dakota Urothelia	BTO:0001245	Urothelia
WERI-Rb-1	Homo sapiens	3	retinoblastoma (PMID: 844036)	ectoderm	eye	cancer	F	Stam  	ATCC HTB-169	BTO:0001178 (non-specific)	WERI-Rb-1
WI-38	Homo sapiens	3	embryonic lung fibroblast cells, hTERT immortalized, includes Raf1 construct	endoderm	embryonic lung	normal	F	Stam  	Dr. Carl Mann, SBIGeM WI-38	BTO:0001958	WI-38
3134	Mus musculus	Mm	Mammary	cellLine	Mammary		M	Stam  	Stam lab 3134	7035	3134
416B	Mus musculus	Mm	myeloid progenitor cells, CD34+	cellLine	Blood		M	Stam  	UW lab 416B	7043	416B
A20	Mus musculus	Mm	B cell lymphoma line derived from a spontaneous reticulum cell neoplasm	cellLine	Blood		M	Stam  	ATCC TIB-208	7069	A20
AtT-20	Mus musculus	Mm	Pituitary tumor LAF1	cellLine	Cortex		M	ENCODE  	ATCC CCL-89	7087	AtT-20
B-cell (CD19+)	Mus musculus	Mm	B Cell , CD19+	primaryCells	Blood		M	Stam  	Stam lab B-cell_(CD19+)	7069	B-cell_(CD19+)
B-cell (CD43-)	Mus musculus	Mm	mouse spleen B cells, CD43-,CD11b-	primaryCells	Blood		M	Stam  	M. Bender (FHCRC) B-cell_(CD43-)	7069	B-cell_(CD43-)
BoneMarrow	Mus musculus	Mm	Bone Marrow	Tissue	Bone		U	Ren  	LICR lab BoneMarrow	6943	BoneMarrow
C2C12	Mus musculus	Mm	Myoblast cell line derived from thigh muscle of C3H mice after crush injury	cellLine	Skeletal Muscle		F	Wold  	Barbara Wold lab C2C12	7125	C2C12
Cerebellum	Mus musculus	Mm	Cerebellum	Tissue	Cerebellum		U	Ren 			
Stam  	Mus musculus	Mm	LICR lab Cerebellum	7012	Cerebellum						
Cerebrum	Mus musculus	Mm	Cerebrum	Tissue	Cerebrum		U	Stam  	UW Lab Cerebrum		Cerebrum
CH12	Mus musculus	Mm	B-cell lymphoma (GM12878 analog)	cellLine	Blood		F	Weissman  	Weissman lab CH12	7069	CH12
Colon	Mus musculus	Mm	Colon	Tissue	Colon		U	Ren  	LICR lab Colon	6984	Colon
Cortex	Mus musculus	Mm	Cortex	Tissue	Cortex		U	Ren  	LICR lab Cortex	4465	Cortex
Erythrobl	Mus musculus	Mm	Erythroblast, ter119+ cells from liver	primaryCells	Blood		U	Hardison  	Mitch Weiss lab Erythroblast	7079	Erythrobl
ES-Bruce4	Mus musculus	Mm	mouse embryonic stem cells	primaryCells			M	Ren  	University of California, San Diego Transgenic Core and Embryonic Stem Cell ES-Bruce4		ES-Bruce4
ES-CJ7	Mus musculus	Mm	ES-cells were originally isolated from 129S1/SVImJ mice by Swiatek PJ et al. in 1993 ("Perinatal lethality and defects in hindbrain development in mice homozygous for a targeted mutation of the zinc finger gene Krox20". Swiatek PJ, Gridley T. Genes Dev. 1993 Nov,7(11):2071-84.)	primaryCells			U	Stam  	Uw lab ES-CJ7		ES-CJ7
FatPad	Mus musculus	Mm	Adipose tissue	Tissue	Adipose		U	Stam  	UW lab FatPad	7108	FatPad
Fibroblast	Mus musculus	Mm	Fibroblast	Tissue	Lung		U	Stam  	UW lab Fibroblast	6948	Fibroblast
ForelimbBud	Mus musculus	Mm	embryo forelimb buds	Tissue	Limb		U	Stam  	Selleri lab, Cornell ForelimbBud	3883	ForelimbBud
G1E	Mus musculus	Mm	Gata1- erythroid progenitor	cellLine	Blood		U	Hardison  	Mitch Weiss lab	7079	G1E
G1E-ER4+E2	Mus musculus	Mm	Gata1 restored erythroid cells, differentiation induced by estradiol (E2)	cellLine	Blood		U	Hardison  	Mitch Weiss lab	7079	G1E-ER4+E2
GenitalFatPad	Mus musculus	Mm	Genital Adipose tissue	Tissue	Adipose		U	Stam  	UW lab GenitalFatPad	16230	GenitalFatPad
HeadlessEmbryo	Mus musculus	Mm	Whole embryos with heads removed	Tissue	Embryo		U	Stam  	Selleri lab, Cornell HeadlessEmbryo	3341	HeadlessEmbryo
Heart	Mus musculus	Mm	Heart	Tissue	Heart		U	Ren  	LICR lab Heart	7103	Heart
HindlimbBud	Mus musculus	Mm	embryo hindlimb buds	Tissue	Limb		U	Stam  	Selleri lab, Cornell HindlimbBud	3891	HindlimbBud
Kidney	Mus musculus	Mm	Kidney	Tissue	Kidney		U	Stam  	UW lab Kidney		Kidney
Limb	Mus musculus	Mm	Limb	Tissue	Limb		U	Ren  	LICR lab Limb	7127	Limb
Liver	Mus musculus	Mm	Liver	Tissue	Liver		U	Ren 			
Stam  	Mus musculus	Mm	LICR lab Liver	6963	Liver						
Lung	Mus musculus	Mm	Lung	Tissue	Lung		U	Ren  	LICR lab Lung	6948	Lung
MEF	Mus musculus	Mm	Mouse Embryonic Fibroblast	primaryCells	Embryonic Fibroblast		U	Ren  	LICR lab MEF	6948	MEF
Megakaryo	Mus musculus	Mm	Megakaryocyte	primaryCells	Blood		U	Hardison  	Mitch Weiss lab	7054	Megakaryo
MEL	Mus musculus	Mm	Leukemia (K562 analog)	cellLine	Blood		M	Weissman 			
Stam  	Mus musculus	Mm	Weissman lab MEL		MEL						
Mesoderm	Mus musculus	Mm	axial somatic and lateral plate mesoderm from eviscerated headless, limbless embryos	Tissue	Mesoderm		U	Stam  	Selleri lab, Cornell Mesoderm	3342	Mesoderm
Muscle	Mus musculus	Mm	Muscle	Tissue	Blood		U		Hardison lab	7054	Muscle
Myocyte	Mus musculus	Mm	Myocyte	cellLine	Blood		U		Hardison		Myocyte
NIH-3T3	Mus musculus	Mm	fibroblast	cellLine	Blood		M	Stam  	ATCC CRL-1658	7146	NIH-3T3
OlfactBulb	Mus musculus	Mm	Olfactory Bulb	Tissue	Olfactory Bulb		U	Ren  	LICR lab Olfactory Bulb	7015	OlfactBulb
Pancreas	Mus musculus	Mm	Pancreas	Tissue	Pancreas		U	Ren  	LICR lab Pancreas	7015	Pancreas
