SRA	SRX	MGI	old	new	judge
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX700366	RNAPol_II|Millipore 05-623-Z|Neu-positive mouse mammary tumor	Pol@ RNA Polymerase II	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX700365	TFAP2C|Millipore 05-909|Neu-positive mouse mammary tumor	Oth@ Tfap2c	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX699776	H3K27me3 (#17-622, Millipore)|Junction E10.5	His@ H3K27me3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX699775	H3K27me3 (#17-622, Millipore)|Maxillary arch E10.5	His@ H3K27me3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX699297	H3K27ac (abcam, catalog# ab4729, lot# GR132150-1)|primary HFSCs	His@ H3K27ac	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX699296	none|primary HFSCs	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX698167	none|embryonic heart	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX697703	anti-CTCF antibody|CTCF ChIP-Seq 0 min Cort	Oth@ Ctcf	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX697702	Input Pol II	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX697693	RNA polymerase II phosphoS5 antibody|Pol II ChIP-Seq 60 min Cort Constant	Pol@ RNA Polymerase II	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX697692	RNA polymerase II phosphoS5 antibody|Pol II ChIP-Seq 60 min Cort Pulsed	Pol@ RNA Polymerase II	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX697691	RNA polymerase II phosphoS5 antibody|Pol II ChIP-Seq 20 min Cort	Pol@ RNA Polymerase II	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX697690	RNA polymerase II phosphoS5 antibody|Pol II ChIP-Seq 0 min Cort	Pol@ RNA Polymerase II	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX697689	GR ChIP-Seq input 60 min Cort Constant	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX697688	GR ChIP-Seq input 60 min Cort Pulsed	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX697687	GR ChIP-Seq input 20 min Cort	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX697686	GR ChIP-Seq input 0 min Cort	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX697685	GR Antibody|GR ChIP-Seq 60 min Cort Constant	Oth@ Nr3c1	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX697684	GR Antibody|GR ChIP-Seq 60 min Cort Pulsed	Oth@ Nr3c1	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX697683	GR Antibody|GR ChIP-Seq 20 min Cort	Oth@ Nr3c1	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX697682	GR Antibody|GR ChIP-Seq 0 min Cort	Oth@ Nr3c1	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX695944	Normal Rabbit IgG|Myoblast	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX695942	MEF2A|Myoblast	Oth@ Mef2a	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX695809	anti-HA|416B expressing HA-T-VP64-PU.1-14	Oth@ Epitope tags	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX695808	anti-HA|416B WT control	Oth@ Epitope tags	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX691800	Flag (SIGMA M2 F1804)|dCas9-noED + control gRNA	Oth@ Epitope tags	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX691799	Flag (SIGMA M2 F1804)|dCas9-KRAB + S2 gRNA	Oth@ Epitope tags	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX691798	Flag (SIGMA M2 F1804)|dCas9-KRAB + S1 gRNA	Oth@ Epitope tags	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX690548	none|VEC_Input	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX690547	H3K9ac (Epitomics, 1328-1)|VEC_H3K9ac	His@ H3K9ac	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX690546	none|CRE_Input	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX690545	H3K9ac (Epitomics, 1328-1)|CRE_H3K9ac	His@ H3K9ac	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX689500	testis	Unc@ Unclassified	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX689499	PRDM9|testis	Oth@ Prdm9	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX688941	anti-FOXL2 C-terminal antibody (from lab)|cells from preantral follicles maintained for 9 days in vitro	Oth@ Foxl2	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX688940	none|cells from preantral follicles maintained for 9 days in vitro	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX686940	H3K4me3 (Abcam ab8580)|mouse embryonic stem cell	His@ H3K4me3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX686491	Whole cell extract|Dgcr8 knockout mouse embryonic stem cells	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX686490	RNAP2 antibody: Covance MMS-128P|Dgcr8 knockout mouse embryonic stem cells	Pol@ RNA Polymerase II	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX686489	H3K36me3 antibody: Abcam ab9050|Dgcr8 knockout mouse embryonic stem cells	His@ H3K36me3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX686488	H3K27ac antibody: Abcam ab4729|Dgcr8 knockout mouse embryonic stem cells	His@ H3K27ac	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX686487	H3K9me3 antibody: Abcam ab8898|Dgcr8 knockout mouse embryonic stem cells	His@ H3K9me3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX686486	H3K27me3 antibody: Upstate 07-449|Dgcr8 knockout mouse embryonic stem cells	His@ H3K27me3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX686485	H3K4me3 antibody: Millipore 07-473|Dgcr8 knockout mouse embryonic stem cells	His@ H3K4me3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX686038	H3K27me3S28p (Hansen lab)|6-OHDA lesioned striatum, L-DOPA injected	His@ H3K27me3S28ph	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX686037	H3K27me3S28p (Hansen lab)|unlesioned striatum, L-DOPA injected	His@ H3K27me3S28ph	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX686036	H3K4me3 (9751, Cell Signaling)|6-OHDA lesioned striatum, L-DOPA injected	His@ H3K4me3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX686035	H3K4me3 (9751, Cell Signaling)|unlesioned striatum, L-DOPA injected	His@ H3K4me3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX686034	H3K27me3 (9756, Cell Signaling)|6-OHDA lesioned striatum, L-DOPA injected	His@ H3K27me3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX686033	H3K27me3 (9756, Cell Signaling)|unlesioned striatum, L-DOPA injected	His@ H3K27me3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX686032	none|6-OHDA lesioned striatum, L-DOPA injected	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX686031	none|unlesioned striatum, L-DOPA injected	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX685926	total rabbit IgG, Millipore, Cat. #12-370|cerebral cortex	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX685754	pan-H3 (Sigma #I8140)|primordial germ cells	His@ H3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX685753	H3K9me3 (Active Motif #39161)|somatic gonadal cells	His@ H3K9me3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX682466	chip antibody: anti-CTCF|primary CD4+ T cells from spleen and lymph nodes	Oth@ Ctcf	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX682465	chip antibody: anti-p300, antibody vendor/catalog#: sc-585, Santa Cruz Biotechnology|primary CD4+ T cells from spleen and lymph nodes	Oth@ Ep300	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX682276	CD4+ cells, Foxo1tagBirA mice	Unc@ Unclassified	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX682275	CD4+ cells	Unc@ Unclassified	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX682274	Strepdavidin|CD4+ cells, Foxo1tagBirA mice	Oth@ Biotin	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX682273	Foxo1 antibody (Abcam, Ab39670)|CD4+ cells	Oth@ Foxo1	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX681861	Rabbit polyclonal antibodies to DMRT6|Dmrt6 ChIP	Oth@ Dmrtb1	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX681860	Input	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX680487	P300 (Santa Cruz, sc585, lot# B0413)|brain	Oth@ Ep300	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX680486	BMI1 (Bethyl, A301-694A, lot# A301-694A-3)|brain	Oth@ Bmi1	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX680485	H2AK119ub1 (Cell Signaling, 8240, lot# 1)|brain	His@ H2AK119ub	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX680484	H3K27me3 (Millipore, 07-449, lot# JBC1873477)|brain	His@ H3K27me3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX680483	H3K36me3 (abcam, ab9050, lot#, GR75636-1)|brain	His@ H3K36me3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX680482	H3K4me3 (abcam, ab8580, lot# GR86940-1)|brain	His@ H3K4me3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX680481	H3K27ac (abcam, ab4729, lot# GR103379-1)|brain	His@ H3K27ac	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX680480	PolII (Santa Cruz, sc899, lot#, G2414)|brain	Pol@ RNA Polymerase II	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX680479	RING1B (form Luciano Di Croce)|brain	Oth@ Rnf2	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX680478	AUTS2 (house made)|brain	Oth@ Auts2	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX680477	none|brain	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX675961	anti-H3K4me3 (Active Motif 39159)|primary CD4+ T cells from spleen	His@ H3K4me3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX675957	anti-RARa (Diagenode C15310155)|primary CD4+ T cells from spleen	Oth@ Rara	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX672417	CTCF|Millipore #07-729|Differentiated motor neuron	Oth@ Ctcf	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX671992	input DNA|none|embryonic stem cells, TC11, empty vector, input	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX671896	none|H3f3b null testis tissue	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX671758	In-vivo leukemia cells from spleen	Unc@ Unclassified	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX671755	H3K36me3 (Abcam, ab9050)|In-vivo leukemia cells from spleen	His@ H3K36me3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX671754	H3K27me3 (Millipore, 07-449)|In-vivo leukemia cells from spleen	His@ H3K27me3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX671749	none|In-vivo leukemia cells from spleen	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX669236	none|Forebrain	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX669235	Total MeCP2 antibody (Chen et al. 2003)|Forebrain	Oth@ Mecp2	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX668246	Cdk7|Bethyl A300-405A|Embryonic stem cells	Oth@ Cdk7	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX668245	RNA Pol II (Ser7 phospho CTD)|Millipore 04-1570|Embryonic stem cells	Pol@ RNA Polymerase II	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX667880	dendritic cells, D1 curdlan + Fk506 Input	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX667879	dendritic cells, D1 curdlan+Fk506 2h H3K4me3	His@ H3K4me3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX667878	dendritic cells, D1 curdlan Input	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX667877	dendritic cells, D1 curdlan 2h H3K4me3	His@ H3K4me3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX667876	dendritic cells, D1 NT Input	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX667875	dendritic cells, D1 NT H3K4me3	His@ H3K4me3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX667874	dendritic cells, NFAT1 curdlan Input	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX667873	dendritic cells, NFAT1 curdlan V5	Oth@ Nfatc2	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX663313	Pol II (N20) Santa Cruze, SC-899|mouse embryonic pluripotent stem cells	Pol@ RNA Polymerase II	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX663312	Pol II (N20) Santa Cruze, SC-899|mouse reprogramming intermediates at Day8	Pol@ RNA Polymerase II	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX663311	Pol II (N20) Santa Cruze, SC-899|mouse reprogramming intermediates at Day5	Pol@ RNA Polymerase II	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX663310	Pol II (N20) Santa Cruze, SC-899|mouse embryonic fibroblasts	Pol@ RNA Polymerase II	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX661586	CTCF, MillIpore 07-730|Patski cells	Oth@ Ctcf	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX661585	CTCF, MillIpore 07-729|Mouse adult hybrid brain	Oth@ Ctcf	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX661083	H3K4me3|1 million mEpiSCs	His@ H3K4me2	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX661080	H3K4me3|1 million mESCs	His@ H3K4me2	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX658437	H3K4me3|Common Lymphoid Progenitor (CLP)	His@ H3K4me3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX658436	H3K4me3|NK Cells	His@ H3K4me3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX658435	H3K4me3|T CD8+ cells	His@ H3K4me3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX658434	H3K4me3|T CD4+ cells	His@ H3K4me3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX658433	H3K4me3|B cells	His@ H3K4me3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX658432	H3K4me3|Bone Marrow Macrophages	His@ H3K4me3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX658431	H3K4me3|Monocytes	His@ H3K4me3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX658430	H3K4me3|Granulocytes	His@ H3K4me3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX658429	H3K4me3|Erythrocytes B (Ery B)	His@ H3K4me3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX658428	H3K4me3|Erythrocytes A (Ery A)	His@ H3K4me3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX658427	H3K4me3|Megakaryocitic erythroyd progenitor (MEP)	His@ H3K4me3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX658426	H3K4me3|Granulocyte Monocyte Progenitor (GMP)	His@ H3K4me3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX658425	H3K4me3|Common Myeloid Progenitor (CMP)	His@ H3K4me3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX658424	H3K4me3|Multipotent Progenitor (MPP)	His@ H3K4me3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX658423	H3K4me3|Short Term Hematopoietic Stem Cell (ST-HSC)	His@ H3K4me3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX658422	H3K4me3|Long Term Hematopoietic Stem Cell (LT-HSC)	His@ H3K4me3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX658421	H3K4me2|T CD8+ cells	His@ H3K4me2	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX658420	H3K4me2|T CD4+ cells	His@ H3K4me2	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX658419	H3K4me2|Common Lymphoid Progenitor (CLP)	His@ H3K4me2	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX658418	H3K4me2|NK Cells	His@ H3K4me2	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX658417	H3K4me2|B cells	His@ H3K4me2	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX658416	H3K4me2|Bone Marrow Macrophages	His@ H3K4me2	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX658415	H3K4me2|Monocytes	His@ H3K4me2	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX658414	H3K4me2|Granulocytes	His@ H3K4me2	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX658413	H3K4me2|Erythrocytes B (Ery B)	His@ H3K4me2	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX658412	H3K4me2|Erythrocytes A (Ery A)	His@ H3K4me2	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX658411	H3K4me2|Megakaryocitic erythroyd progenitor (MEP)	His@ H3K4me2	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX658410	H3K4me2|Granulocyte Monocyte Progenitor (GMP)	His@ H3K4me2	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX658409	H3K4me2|Common Myeloid Progenitor (CMP)	His@ H3K4me2	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX658408	H3K4me2|Multipotent Progenitor (MPP)	His@ H3K4me2	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX658407	H3K4me2|Short Term Hematopoietic Stem Cell (ST-HSC)	His@ H3K4me2	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX658406	H3K4me2|Long Term Hematopoietic Stem Cell (LT-HSC)	His@ H3K4me2	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX658405	H3K4me1|Common Lymphoid Progenitor (CLP)	His@ H3K4me1	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX658404	H3K4me1|NK Cells	His@ H3K4me1	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX658403	H3K4me1|T CD8+ cells	His@ H3K4me1	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX658402	H3K4me1|T CD4+ cells	His@ H3K4me1	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX658401	H3K4me1|B cells	His@ H3K4me1	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX658400	H3K4me1|Bone Marrow Macrophages	His@ H3K4me1	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX658399	H3K4me1|Monocytes	His@ H3K4me1	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX658398	H3K4me1|Granulocytes	His@ H3K4me1	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX658397	H3K4me1|Erythrocytes B (Ery B)	His@ H3K4me1	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX658396	H3K4me1|Erythrocytes A (Ery A)	His@ H3K4me1	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX658395	H3K4me1|Megakaryocitic erythroyd progenitor (MEP)	His@ H3K4me1	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX658394	H3K4me1|Granulocyte Monocyte Progenitor (GMP)	His@ H3K4me1	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX658393	H3K4me1|Common Myeloid Progenitor (CMP)	His@ H3K4me1	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX658392	H3K4me1|Multipotent Progenitor (MPP)	His@ H3K4me1	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX658391	H3K4me1|Short Term Hematopoietic Stem Cell (ST-HSC)	His@ H3K4me1	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX658390	H3K4me1|Long Term Hematopoietic Stem Cell (LT-HSC)	His@ H3K4me1	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX658389	H3K27Ac|Common Lymphoid Progenitor (CLP)	His@ H3K27ac	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX658388	H3K27Ac|NK Cells	His@ H3K27ac	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX658387	H3K27Ac|T CD8+ cells	His@ H3K27ac	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX658386	H3K27Ac|T CD4+ cells	His@ H3K27ac	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX658385	H3K27Ac|B cells	His@ H3K27ac	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX658384	H3K27Ac|Bone Marrow Macrophages	His@ H3K27ac	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX658383	H3K27Ac|Monocytes	His@ H3K27ac	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX658382	H3K27Ac|Granulocytes	His@ H3K27ac	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX658381	H3K27Ac|Erythrocytes B (Ery B)	His@ H3K27ac	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX658380	H3K27Ac|Erythrocytes A (Ery A)	His@ H3K27ac	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX658379	H3K27Ac|Megakaryocitic erythroyd progenitor (MEP)	His@ H3K27ac	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX658378	H3K27Ac|Granulocyte Monocyte Progenitor (GMP)	His@ H3K27ac	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX658377	H3K27Ac|Common Myeloid Progenitor (CMP)	His@ H3K27ac	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX658376	H3K27Ac|Multipotent Progenitor (MPP)	His@ H3K27ac	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX658375	H3K27Ac|Short Term Hematopoietic Stem Cell (ST-HSC)	His@ H3K27ac	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX658374	H3K27Ac|Long Term Hematopoietic Stem Cell (LT-HSC)	His@ H3K27ac	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX657175	R6_striatum_Input	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX657170	WT_striatum_Input	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX657155	None|None|Embryonic stem cells	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX657154	Med1/TRAP220|Santa Cruz SC-5334|Embryonic stem cells	Oth@ Med1	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX657153	Med1/TRAP220|Bethyl A300-793A|Embryonic stem cells	Oth@ Med1	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX657144	None|None|Mouse embryonic fibroblasts	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX655370	ROR alpha|RORalpha (Santa Cruz, sc-6062)|liver	Oth@ Rora	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX655369	E4BP4|E4BP4 (Santa Cruz, sc-9550 and sc-9549, mixed in 1:1 ratio.)|liver	Oth@ Nfil3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX652260	V5-4|Doxycycline treated iER71, ES cell	Oth@ Etv2	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX652259	V5-1|Doxycycline treated iER71, ES cell	Oth@ Etv2	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX652258	IgG|Doxycycline treated iER71, ES cell	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX652257	pAb-2|Doxycycline treated iER71, ES cell	Unc@ Unclassified	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX652256	pAb-1|Doxycycline treated iER71, ES cell	Unc@ Unclassified	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX652255	pAb-0|No doxycycline treated iER71, ES cell	Unc@ Unclassified	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX652179	none (input)|mouse embryonic stem cells	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX652178	anti-Pwp1|sc-107983|mouse embryonic stem cells	Oth@ Pwp1	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX651987	anti-Med12 (Bethyl #A300-774A)|mouse embryonic stem cells	Oth@ Med12	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX651986	anti-Med1 (CRSP1/TRAP220) (Bethyl #A300-793A)|mouse embryonic stem cells	Oth@ Med1	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX651984	anti-Sox2 (Santa Cruz #sc-17320)|mouse embryonic stem cells	Oth@ Sox2	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX651982	anti-Nanog (D2A3) XP (Cell Signaling #8822)|mouse embryonic stem cells	Oth@ Nanog	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX651981	anti-Oct3/4 (N-19) (Santa Cruz #sc-8628)|mouse embryonic stem cells	Oth@ Pou5f1	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX648718	Rad21|Apc Min small intestinal adenoma	Oth@ Rad21	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX648717	Apc Min small intestinal adenoma	Unc@ Unclassified	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX648716	Rad21|WT small intestinal crypts	Oth@ Rad21	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX648715	WT small intestinal crypts	Unc@ Unclassified	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX648578	mES Cells ATRX Knockout	Unc@ Unclassified	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX648577	mES Cells	Unc@ Unclassified	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX648576	Millipore 09-838|mES Cells ATRX Knockout	His@ H3.3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX648575	Millipore 09-838|mES Cells	His@ H3.3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX646167	Rabbit polyclonal anti-mouse NLRC5 (aa 1139) custom antibody generated by Adipogen|Rfx5-/- T-cells	Oth@ Nlrc5	
