SRA	SRX	MGI	old	new	judge
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX318801	RLPII_phospho2_ab5095.Clone_8 ChIP expt.2464	Pol@ RNA polymerase II	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX318800	RLPII_phospho2_ab5095.Clone_8 ChIP expt.2463	Pol@ RNA polymerase II	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX318799	RLPII_phospho2_ab5095.Clone_8 Input expt.2434	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX318798	RLPII_phospho2_ab5095.Clone_8 Input expt.2433	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX318797	RPLII_ab5408.Kc ChIP expt.2458	Pol@ RNA polymerase II	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX318796	RPLII_ab5408.Kc ChIP expt.2457	Pol@ RNA polymerase II	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX318795	RPLII_ab5408.Kc Input expt.2432	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX318794	RPLII_ab5408.Kc Input expt.2431	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX318793	HP1b_(Henikoff).L3 ChIP expt.2252	Oth@ HP1b	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX318792	HP1b_(Henikoff).L3 ChIP expt.2251	Oth@ HP1b	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX318791	HP1b_(Henikoff).L3 Input expt.2224	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX318790	HP1b_(Henikoff).L3 Input expt.2222	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX318789	H3K9ac.L3 ChIP expt.2411	His@ H3K9ac	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX318788	H3K9ac.L3 ChIP expt.2410	His@ H3K9ac	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX318787	H3K9ac.L3 Input expt.2226	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX318786	H3K9ac.L3 Input expt.2225	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX318785	H1.L3 ChIP expt.2399	Oth@ H1	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX318784	H1.L3 ChIP expt.2398	Oth@ H1	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX318783	H1.L3 Input expt.2404	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX318782	H1.L3 Input expt.2402	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX318781	dSFMBT_Q2642.L3 ChIP expt.2426	Oth@ Sfmbt	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX318780	dSFMBT_Q2642.L3 ChIP expt.2425	Oth@ Sfmbt	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX318779	dSFMBT_Q2642.L3 Input expt.2331	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX318778	dSFMBT_Q2642.L3 Input expt.2330	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX315135	anti-Pol II antibody 8WG16|CG3893-KD_PolII ChIP-seq	Pol@ RNA polymerase II	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX315134	anti-Pol II antibody 8WG16|Mael-KD_PolII ChIP-seq	Pol@ RNA polymerase II	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX315133	anti-Pol II antibody 8WG16|Piwi-KD_PolII ChIP-seq	Pol@ RNA polymerase II	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX315132	anti-Pol II antibody 8WG16|EGFP-KD_PolII ChIP-seq	Pol@ RNA polymerase II	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX288046	H3K36me2 W OR Head Nuc ChIP expt.2395	His@ H3K36me2	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX288045	H3K36me2 W OR Head Nuc ChIP expt.2394	His@ H3K36me2	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX288044	H3K36me2 W OR Head Nuc Input expt.2306	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX288043	H3K36me2 W OR Head Nuc Input expt.2305	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX288042	H3K36me2 W 14-16 hr OR Emb ChIP expt.2397	His@ H3K36me2	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX288041	H3K36me2 W 14-16 hr OR Emb ChIP expt.2396	His@ H3K36me2	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX288040	H3K36me2 W 14-16 hr OR Emb Input expt.2308	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX288039	H3K36me2 W 14-16 hr OR Emb Input expt.2307	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX288038	Su var 3-7-Q3448 OR Head Nuclei ChIP expt.2220	Oth@ Su(var)3-7	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX288037	Su var 3-7-Q3448 OR Head Nuclei ChIP expt.2219	Oth@ Su(var)3-7	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX288036	Su var 3-7-Q3448 OR Head Nuclei Input expt.2188	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX288035	Su var 3-7-Q3448 OR Head Nuclei Input expt.2187	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX288034	RPD3 Q3451 OR Head Nuc ChIP expt.2418	Oth@ Rpd3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX288033	RPD3 Q3451 OR Head Nuc ChIP expt.2413	Oth@ Rpd3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX288032	RPD3 Q3451 OR Head Nuc Input expt.2415	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX288031	RPD3 Q3451 OR Head Nuc Input expt.2183	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX288030	POF MO 459 OR Head Nuc ChIP expt.2204	Oth@ Pof	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX288029	POF MO 459 OR Head Nuc ChIP expt.2203	Oth@ Pof	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX288028	POF MO 459 OR Head Nuc Input expt.2188	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX288027	POF MO 459 OR Head Nuc Input expt.2187	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX288026	LSD1 Q3430 L3 Nuc ChIP expt.2500	Oth@ Su(var)3-3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX288025	LSD1 Q3430 L3 Nuc ChIP expt.2499	Oth@ Su(var)3-3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX288024	LSD1 Q3430 L3 Nuc Input expt.2494	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX288023	LSD1 Q3430 L3 Nuc Input expt.2493	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX288022	JMJD2A-KDM4A Q2541 OR Head Nuc ChIP expt.2315	Oth@ Kdm4A	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX288021	JMJD2A-KDM4A Q2541 OR Head Nuc ChIP expt.2314	Oth@ Kdm4A	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX288020	JMJD2A-KDM4A Q2541 OR Head Nuc Input expt.2271	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX288019	JMJD2A-KDM4A Q2541 OR Head Nuc Input expt.2270	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX288018	HP2 Ab2-90 OR Head Nuc ChIP expt.2194	Oth@ Su(var)2-HP2	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX288017	HP2 Ab2-90 OR Head Nuc ChIP expt.2193	Oth@ Su(var)2-HP2	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX288016	HP2 Ab2-90 OR Head Nuc Input expt.2188	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX288015	HP2 Ab2-90 OR Head Nuc Input expt.2187	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX288014	HP1 wa191 OR Head Nuc ChIP expt.2218	Oth@ Su(var)205	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX288013	HP1 wa191 OR Head Nuc ChIP expt.2217	Oth@ Su(var)205	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX288012	HP1 wa191 OR Head Nuc Input expt.2212	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX288011	HP1 wa191 OR Head Nuc Input expt.2211	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX288010	HP1c MO 462 OR Head Nuclei D.melanogaster ChIP expt.2198	Oth@ HP1c	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX288009	HP1c MO 462 OR Head Nuclei D.melanogaster ChIP expt.2197	Oth@ HP1c	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX288008	HP1c MO 462 OR Head Nuclei D.melanogaster Input expt.2188	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX288007	HP1c MO 462 OR Head Nuclei D.melanogaster Input expt.2187	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX288006	HP1b Q4114 OR Head Nuc ChIP expt.2196	Oth@ HP1b	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX288005	HP1b Q4114 OR Head Nuc ChIP expt.2195	Oth@ HP1b	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX288004	HP1b Q4114 OR Head Nuc Input expt.2188	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX288003	HP1b Q4114 OR Head Nuc Input expt.2187	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX288002	H3K79me3 Abcam ab2621 lot 1 14-16 hr OR Emb ChIP expt.2548	His@ H3K79me3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX288001	H3K79me3 Abcam ab2621 lot 1 14-16 hr OR Emb ChIP expt.2547	His@ H3K79me3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX288000	H3K79me3 Abcam ab2621 lot 1 14-16 hr OR Emb Input expt.2471	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287999	H3K79me3 Abcam ab2621 lot 1 14-16 hr OR Emb Input expt.2470	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287998	H3K9acS10P new lot OR Head Nuc ChIP expt.2202	His@ H3K9ac	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287997	H3K9acS10P new lot OR Head Nuc ChIP expt.2201	His@ H3K9ac	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287996	H3K9acS10P new lot OR Head Nuc Input expt.2188	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287995	H3K9acS10P new lot OR Head Nuc Input expt.2187	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287994	HP1c MO 462 14-16 hr OR Emb ChIP expt.2541	Oth@ HP1c	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287993	HP1c MO 462 14-16 hr OR Emb ChIP expt.2032	Oth@ HP1c	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287992	HP1c MO 462 14-16 hr OR Emb Input expt.2471	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287991	HP1c MO 462 14-16 hr OR Emb Input expt.2024	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287990	H3K79me3 Abcam ab2621 lot 1 OR Head Nuc ChIP expt.2373	His@ H3K79me3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287989	H3K79me3 Abcam ab2621 lot 1 OR Head Nuc ChIP expt.2372	His@ H3K79me3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287988	H3K79me3 Abcam ab2621 lot 1 OR Head Nuc Input expt.2353	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287987	H3K79me3 Abcam ab2621 lot 1 OR Head Nuc Input expt.2352	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287986	H3K79me2 Abcam ab3594 lot 1 OR Head Nuc ChIP expt.2371	His@ H3K79me2	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287985	H3K79me2 Abcam ab3594 lot 1 OR Head Nuc ChIP expt.2370	His@ H3K79me2	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287984	H3K79me2 Abcam ab3594 lot 1 OR Head Nuc Input expt.2353	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287983	H3K79me2 Abcam ab3594 lot 1 OR Head Nuc Input expt.2352	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287982	H3K79me1 Abcam lot 1 OR Head Nuc ChIP expt.2369	His@ H3K79me1	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287981	H3K79me1 Abcam lot 1 OR Head Nuc ChIP expt.2368	His@ H3K79me1	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287980	H3K79me1 Abcam lot 1 OR Head Nuc Input expt.2353	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287979	H3K79me1 Abcam lot 1 OR Head Nuc Input expt.2352	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287978	H3K27me3 Abcam lot3 OR Head Nuc ChIP expt.2365	His@ H3K27me3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287977	H3K27me3 Abcam lot3 OR Head Nuc ChIP expt.2364	His@ H3K27me3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287976	H3K27me3 Abcam lot3 OR Head Nuc Input expt.2353	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287975	H3K27me3 Abcam lot3 OR Head Nuc Input expt.2352	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287974	H3K27me2 Ab24684 OR Head Nuc ChIP expt.2363	His@ H3K27me2	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287973	H3K27me2 Ab24684 OR Head Nuc ChIP expt.2362	His@ H3K27me2	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287972	H3K27me2 Ab24684 OR Head Nuc Input expt.2353	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287971	H3K27me2 Ab24684 OR Head Nuc Input expt.2352	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287970	H4K8ac OR Head Nuc ChIP expt.2300	His@ H4K8ac	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287969	H4K8ac OR Head Nuc ChIP expt.2299	His@ H4K8ac	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287968	H4K8ac OR Head Nuc Input expt.2306	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287967	H4K8ac OR Head Nuc Input expt.2305	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287966	H3K27ac Active Motif OR Head Nuc ChIP expt.2367	His@ H3K27ac	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287965	H3K27ac Active Motif OR Head Nuc ChIP expt.2366	His@ H3K27ac	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287964	H3K27ac Active Motif OR Head Nuc Input expt.2353	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287963	H3K27ac Active Motif OR Head Nuc Input expt.2352	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287962	dSFMBT Q2642 OR Head Nuc ChIP expt.2428	Oth@ Sfmbt	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287961	dSFMBT Q2642 OR Head Nuc ChIP expt.2427	Oth@ Sfmbt	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287960	dSFMBT Q2642 OR Head Nuc Input expt.2353	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287959	dSFMBT Q2642 OR Head Nuc Input expt.2352	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287958	JHDM1 Q2634 OR Head Nuc ChIP expt.2407	Oth@ Kdm2	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287957	JHDM1 Q2634 OR Head Nuc ChIP expt.2406	Oth@ Kdm2	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287956	JHDM1 Q2634 OR Head Nuc Input expt.2271	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287955	JHDM1 Q2634 OR Head Nuc Input expt.2270	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287954	LSD1 Q3430 OR Head Nuc ChIP expt.2422	Oth@ Su(var)3-3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287953	LSD1 Q3430 OR Head Nuc ChIP expt.2421	Oth@ Su(var)3-3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287952	LSD1 Q3430 OR Head Nuc Input expt.2271	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287951	LSD1 Q3430 OR Head Nuc Input expt.2270	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287950	HP2 Ab2-90 14-16 hr OR Emb ChIP expt.2029	Oth@ Su(var)2-HP2	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287949	HP2 Ab2-90 14-16 hr OR Emb ChIP expt.2028	Oth@ Su(var)2-HP2	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287948	HP2 Ab2-90 14-16 hr OR Emb ChIP expt.1736	Oth@ Su(var)2-HP2	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287947	HP2 Ab2-90 14-16 hr OR Emb Input expt.2025	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287946	HP2 Ab2-90 14-16 hr OR Emb Input expt.2024	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287945	HP2 Ab2-90 14-16 hr OR Emb Input expt.1733	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287944	H3K9me2 OR Head Nuc ChIP expt.2380	His@ H3K9me2	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287943	H3K9me2 OR Head Nuc ChIP expt.2200	His@ H3K9me2	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287942	H3K9me2 OR Head Nuc Input expt.2416	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287941	H3K9me2 OR Head Nuc Input expt.2188	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287940	H2AV 9751 OR Head Nuc ChIP expt.2273	His@ H2A.V	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287939	H2AV 9751 OR Head Nuc ChIP expt.2272	His@ H2A.V	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287938	H2AV 9751 OR Head Nuc Input expt.2271	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287937	H2AV 9751 OR Head Nuc Input expt.2270	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287936	H1 14-16 hr OR Emb ChIP expt.2292	Oth@ H1	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287935	H1 14-16 hr OR Emb ChIP expt.2291	Oth@ H1	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287934	H1 14-16 hr OR Emb ChIP expt.1725	Oth@ H1	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287933	H1 14-16 hr OR Emb ChIP expt.1715	Oth@ H1	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287932	H1 14-16 hr OR Emb Input expt.2308	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287931	H1 14-16 hr OR Emb Input expt.2307	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287930	H1 14-16 hr OR Emb Input expt.1730	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287929	H1 14-16 hr OR Emb Input expt.1729	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287928	ZW5 14-16 hr OR Emb ChIP expt.1966	Oth@ dwg	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287927	ZW5 14-16 hr OR Emb ChIP expt.1827	Oth@ dwg	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287926	ZW5 14-16 hr OR Emb Input expt.1962	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287925	ZW5 14-16 hr OR Emb Input expt.1823	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287924	Su var 3-7 Q3448 L3 Nuc ChIP expt.2236	Oth@ Su(var)3-7	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287923	Su var 3-7 Q3448 L3 Nuc ChIP expt.2235	Oth@ Su(var)3-7	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287922	Su var 3-7 Q3448 L3 Nuc Input expt.2223	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287921	Su var 3-7 Q3448 L3 Nuc Input expt.2221	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287920	RPD3-Q3451 L3 Nuc ChIP expt.2232	Oth@ Rpd3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287919	RPD3-Q3451 L3 Nuc ChIP expt.2231	Oth@ Rpd3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287918	RPD3-Q3451 L3 Nuc Input expt.2223	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287917	RPD3-Q3451 L3 Nuc Input expt.2221	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287916	RPD3-Q3451 14-16 hr OR Emb ChIP expt.2485	Oth@ Rpd3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287915	RPD3-Q3451 14-16 hr OR Emb ChIP expt.2484	Oth@ Rpd3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287914	RPD3-Q3451 14-16 hr OR Emb Input expt.1734	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287913	RPD3-Q3451 14-16 hr OR Emb Input expt.1733	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287912	RNA Pol II abcam OR Head Nuc ChIP expt.2419	Pol@ RNA polymerase II	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287911	RNA Pol II abcam OR Head Nuc ChIP expt.2414	Pol@ RNA polymerase II	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287910	RNA Pol II abcam OR Head Nuc Input expt.2415	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287909	RNA Pol II abcam OR Head Nuc Input expt.2183	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287908	RNA Pol II abcam L3 Nuc ChIP expt.2412	Pol@ RNA polymerase II	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287907	RNA Pol II abcam L3 Nuc ChIP expt.2256	Pol@ RNA polymerase II	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287906	RNA Pol II abcam L3 Nuc Input expt.2226	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287905	RNA Pol II abcam L3 Nuc Input expt.2225	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287904	RNA Pol II abcam 14-16 hr OR Emb ChIP expt.2481	Pol@ RNA polymerase II	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287903	RNA Pol II abcam 14-16 hr OR Emb ChIP expt.2480	Pol@ RNA polymerase II	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287902	RNA Pol II abcam 14-16 hr OR Emb Input expt.1656	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287901	RNA Pol II abcam 14-16 hr OR Emb Input expt.1655	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287900	POF MO 459 14-16 hr OR Emb ChIP expt.1654	Oth@ Pof	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287899	POF MO 459 14-16 hr OR Emb ChIP expt.1653	Oth@ Pof	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287898	POF MO 459 14-16 hr OR Emb Input expt.1656	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287897	POF MO 459 14-16 hr OR Emb Input expt.1655	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287896	NURF301 Q2602 14-16 hr OR Emb ChIP expt.2456	Oth@ E(bx)	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287895	NURF301 Q2602 14-16 hr OR Emb ChIP expt.2455	Oth@ E(bx)	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287894	NURF301 Q2602 14-16 hr OR Emb Input expt.2308	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287893	NURF301 Q2602 14-16 hr OR Emb Input expt.2307	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287892	MOF Q4145 14-16 hr OR Emb ChIP expt.1723	Oth@ mof	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287891	MOF Q4145 14-16 hr OR Emb ChIP expt.1713	Oth@ mof	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287890	MOF Q4145 14-16 hr OR Emb Input expt.1730	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287889	MOF Q4145 14-16 hr OR Emb Input expt.1729	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287888	MBD-R2 Q4167 14-16 hr OR Emb ChIP expt.2444	Oth@ MBD-R2	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287887	MBD-R2 Q4167 14-16 hr OR Emb ChIP expt.2443	Oth@ MBD-R2	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287886	MBD-R2 Q4167 14-16 hr OR Emb Input expt.2308	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287885	MBD-R2 Q4167 14-16 hr OR Emb Input expt.2307	InP@ Input control	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287884	LSD1 Q3430 14-16 hr OR Emb ChIP expt.1749	Oth@ Su(var)3-3	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287883	LSD1 Q3430 14-16 hr OR Emb ChIP expt.1748	Oth@ Su(var)3-3	
