SRA	SRX	MGI	old	new	judge
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX288018	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|HP2 Ab2-90 OR Head Nuc ChIP expt.2194|Mixed Adult	Adl@ Adult head?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX288017	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|HP2 Ab2-90 OR Head Nuc ChIP expt.2193|Mixed Adult	Adl@ Adult head?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX288016	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|HP2 Ab2-90 OR Head Nuc Input expt.2188|Mixed Adult	Adl@ Adult head?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX288015	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|HP2 Ab2-90 OR Head Nuc Input expt.2187|Mixed Adult	Adl@ Adult head?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX288014	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|HP1 wa191 OR Head Nuc ChIP expt.2218|Mixed Adult	Adl@ Adult head?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX288013	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|HP1 wa191 OR Head Nuc ChIP expt.2217|Mixed Adult	Adl@ Adult head?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX288012	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|HP1 wa191 OR Head Nuc Input expt.2212|Mixed Adult	Adl@ Adult head?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX288011	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|HP1 wa191 OR Head Nuc Input expt.2211|Mixed Adult	Adl@ Adult head?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX288010	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|HP1c MO 462 OR Head Nuclei D.melanogaster ChIP expt.2198|Mixed Adult	Adl@ Adult head?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX288009	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|HP1c MO 462 OR Head Nuclei D.melanogaster ChIP expt.2197|Mixed Adult	Adl@ Adult head?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX288008	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|HP1c MO 462 OR Head Nuclei D.melanogaster Input expt.2188|Mixed Adult	Adl@ Adult head?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX288007	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|HP1c MO 462 OR Head Nuclei D.melanogaster Input expt.2187|Mixed Adult	Adl@ Adult head?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX288006	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|HP1b Q4114 OR Head Nuc ChIP expt.2196|Mixed Adult	Adl@ Adult head?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX288005	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|HP1b Q4114 OR Head Nuc ChIP expt.2195|Mixed Adult	Adl@ Adult head?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX288004	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|HP1b Q4114 OR Head Nuc Input expt.2188|Mixed Adult	Adl@ Adult head?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX288003	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|HP1b Q4114 OR Head Nuc Input expt.2187|Mixed Adult	Adl@ Adult head?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX288002	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|H3K79me3 Abcam ab2621 lot 1 14-16 hr OR Emb ChIP expt.2548|Embryo 14-16hr OR	Emb@ 14-16h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX288001	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|H3K79me3 Abcam ab2621 lot 1 14-16 hr OR Emb ChIP expt.2547|Embryo 14-16hr OR	Emb@ 14-16h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX288000	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|H3K79me3 Abcam ab2621 lot 1 14-16 hr OR Emb Input expt.2471|Embryo 14-16hr OR	Emb@ 14-16h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287999	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|H3K79me3 Abcam ab2621 lot 1 14-16 hr OR Emb Input expt.2470|Embryo 14-16hr OR	Emb@ 14-16h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287998	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|H3K9acS10P new lot OR Head Nuc ChIP expt.2202|Mixed Adult	Adl@ Adult head?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287997	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|H3K9acS10P new lot OR Head Nuc ChIP expt.2201|Mixed Adult	Adl@ Adult head?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287996	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|H3K9acS10P new lot OR Head Nuc Input expt.2188|Mixed Adult	Adl@ Adult head?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287995	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|H3K9acS10P new lot OR Head Nuc Input expt.2187|Mixed Adult	Adl@ Adult head?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287994	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|HP1c MO 462 14-16 hr OR Emb ChIP expt.2541|Embryo 14-16hr OR	Emb@ 14-16h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287993	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|HP1c MO 462 14-16 hr OR Emb ChIP expt.2032|Embryo 14-16hr OR	Emb@ 14-16h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287992	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|HP1c MO 462 14-16 hr OR Emb Input expt.2471|Embryo 14-16hr OR	Emb@ 14-16h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287991	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|HP1c MO 462 14-16 hr OR Emb Input expt.2024|Embryo 14-16hr OR	Emb@ 14-16h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287990	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|H3K79me3 Abcam ab2621 lot 1 OR Head Nuc ChIP expt.2373|Mixed Adult	Adl@ Adult head?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287989	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|H3K79me3 Abcam ab2621 lot 1 OR Head Nuc ChIP expt.2372|Mixed Adult	Adl@ Adult head?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287988	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|H3K79me3 Abcam ab2621 lot 1 OR Head Nuc Input expt.2353|Mixed Adult	Adl@ Adult head?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287987	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|H3K79me3 Abcam ab2621 lot 1 OR Head Nuc Input expt.2352|Mixed Adult	Adl@ Adult head?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287986	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|H3K79me2 Abcam ab3594 lot 1 OR Head Nuc ChIP expt.2371|Mixed Adult	Adl@ Adult head?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287985	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|H3K79me2 Abcam ab3594 lot 1 OR Head Nuc ChIP expt.2370|Mixed Adult	Adl@ Adult head?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287984	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|H3K79me2 Abcam ab3594 lot 1 OR Head Nuc Input expt.2353|Mixed Adult	Adl@ Adult head?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287983	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|H3K79me2 Abcam ab3594 lot 1 OR Head Nuc Input expt.2352|Mixed Adult	Adl@ Adult head?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287982	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|H3K79me1 Abcam lot 1 OR Head Nuc ChIP expt.2369|Mixed Adult	Adl@ Adult head?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287981	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|H3K79me1 Abcam lot 1 OR Head Nuc ChIP expt.2368|Mixed Adult	Adl@ Adult head?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287980	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|H3K79me1 Abcam lot 1 OR Head Nuc Input expt.2353|Mixed Adult	Adl@ Adult head?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287979	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|H3K79me1 Abcam lot 1 OR Head Nuc Input expt.2352|Mixed Adult	Adl@ Adult head?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287978	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|H3K27me3 Abcam lot3 OR Head Nuc ChIP expt.2365|Mixed Adult	Adl@ Adult head?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287977	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|H3K27me3 Abcam lot3 OR Head Nuc ChIP expt.2364|Mixed Adult	Adl@ Adult head?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287976	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|H3K27me3 Abcam lot3 OR Head Nuc Input expt.2353|Mixed Adult	Adl@ Adult head?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287975	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|H3K27me3 Abcam lot3 OR Head Nuc Input expt.2352|Mixed Adult	Adl@ Adult head?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287974	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|H3K27me2 Ab24684 OR Head Nuc ChIP expt.2363|Mixed Adult	Adl@ Adult head?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287973	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|H3K27me2 Ab24684 OR Head Nuc ChIP expt.2362|Mixed Adult	Adl@ Adult head?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287972	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|H3K27me2 Ab24684 OR Head Nuc Input expt.2353|Mixed Adult	Adl@ Adult head?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287971	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|H3K27me2 Ab24684 OR Head Nuc Input expt.2352|Mixed Adult	Adl@ Adult head?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287970	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|H4K8ac OR Head Nuc ChIP expt.2300|Mixed Adult	Adl@ Adult head?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287969	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|H4K8ac OR Head Nuc ChIP expt.2299|Mixed Adult	Adl@ Adult head?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287968	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|H4K8ac OR Head Nuc Input expt.2306|Mixed Adult	Adl@ Adult head?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287967	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|H4K8ac OR Head Nuc Input expt.2305|Mixed Adult	Adl@ Adult head?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287966	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|H3K27ac Active Motif OR Head Nuc ChIP expt.2367|Mixed Adult	Adl@ Adult head?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287965	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|H3K27ac Active Motif OR Head Nuc ChIP expt.2366|Mixed Adult	Adl@ Adult head?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287964	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|H3K27ac Active Motif OR Head Nuc Input expt.2353|Mixed Adult	Adl@ Adult head?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287963	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|H3K27ac Active Motif OR Head Nuc Input expt.2352|Mixed Adult	Adl@ Adult head?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287962	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|dSFMBT Q2642 OR Head Nuc ChIP expt.2428|Mixed Adult	Adl@ Adult head?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287961	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|dSFMBT Q2642 OR Head Nuc ChIP expt.2427|Mixed Adult	Adl@ Adult head?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287960	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|dSFMBT Q2642 OR Head Nuc Input expt.2353|Mixed Adult	Adl@ Adult head?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287959	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|dSFMBT Q2642 OR Head Nuc Input expt.2352|Mixed Adult	Adl@ Adult head?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287958	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|JHDM1 Q2634 OR Head Nuc ChIP expt.2407|Mixed Adult	Adl@ Adult head?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287957	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|JHDM1 Q2634 OR Head Nuc ChIP expt.2406|Mixed Adult	Adl@ Adult head?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287956	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|JHDM1 Q2634 OR Head Nuc Input expt.2271|Mixed Adult	Adl@ Adult head?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287955	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|JHDM1 Q2634 OR Head Nuc Input expt.2270|Mixed Adult	Adl@ Adult head?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287954	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|LSD1 Q3430 OR Head Nuc ChIP expt.2422|Mixed Adult	Adl@ Adult head?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287953	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|LSD1 Q3430 OR Head Nuc ChIP expt.2421|Mixed Adult	Adl@ Adult head?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287952	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|LSD1 Q3430 OR Head Nuc Input expt.2271|Mixed Adult	Adl@ Adult head?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287951	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|LSD1 Q3430 OR Head Nuc Input expt.2270|Mixed Adult	Adl@ Adult head?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287950	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|HP2 Ab2-90 14-16 hr OR Emb ChIP expt.2029|Embryo 14-16hr OR	Emb@ 14-16h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287949	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|HP2 Ab2-90 14-16 hr OR Emb ChIP expt.2028|Embryo 14-16hr OR	Emb@ 14-16h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287948	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|HP2 Ab2-90 14-16 hr OR Emb ChIP expt.1736|Embryo 14-16hr OR	Emb@ 14-16h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287947	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|HP2 Ab2-90 14-16 hr OR Emb Input expt.2025|Embryo 14-16hr OR	Emb@ 14-16h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287946	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|HP2 Ab2-90 14-16 hr OR Emb Input expt.2024|Embryo 14-16hr OR	Emb@ 14-16h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287945	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|HP2 Ab2-90 14-16 hr OR Emb Input expt.1733|Embryo 14-16hr OR	Emb@ 14-16h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287944	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|H3K9me2 OR Head Nuc ChIP expt.2380|Mixed Adult	Adl@ Adult head?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287943	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|H3K9me2 OR Head Nuc ChIP expt.2200|Mixed Adult	Adl@ Adult head?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287942	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|H3K9me2 OR Head Nuc Input expt.2416|Mixed Adult	Adl@ Adult head?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287941	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|H3K9me2 OR Head Nuc Input expt.2188|Mixed Adult	Adl@ Adult head?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287940	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|H2AV 9751 OR Head Nuc ChIP expt.2273|Mixed Adult	Adl@ Adult head?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287939	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|H2AV 9751 OR Head Nuc ChIP expt.2272|Mixed Adult	Adl@ Adult head?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287938	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|H2AV 9751 OR Head Nuc Input expt.2271|Mixed Adult	Adl@ Adult head?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287937	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|H2AV 9751 OR Head Nuc Input expt.2270|Mixed Adult	Adl@ Adult head?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287936	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|H1 14-16 hr OR Emb ChIP expt.2292|Embryo 14-16hr OR	Emb@ 14-16h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287935	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|H1 14-16 hr OR Emb ChIP expt.2291|Embryo 14-16hr OR	Emb@ 14-16h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287934	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|H1 14-16 hr OR Emb ChIP expt.1725|Embryo 14-16hr OR	Emb@ 14-16h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287933	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|H1 14-16 hr OR Emb ChIP expt.1715|Embryo 14-16hr OR	Emb@ 14-16h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287932	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|H1 14-16 hr OR Emb Input expt.2308|Embryo 14-16hr OR	Emb@ 14-16h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287931	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|H1 14-16 hr OR Emb Input expt.2307|Embryo 14-16hr OR	Emb@ 14-16h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287930	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|H1 14-16 hr OR Emb Input expt.1730|Embryo 14-16hr OR	Emb@ 14-16h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287929	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|H1 14-16 hr OR Emb Input expt.1729|Embryo 14-16hr OR	Emb@ 14-16h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287928	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|ZW5 14-16 hr OR Emb ChIP expt.1966|Embryo 14-16hr OR	Emb@ 14-16h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287927	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|ZW5 14-16 hr OR Emb ChIP expt.1827|Embryo 14-16hr OR	Emb@ 14-16h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287926	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|ZW5 14-16 hr OR Emb Input expt.1962|Embryo 14-16hr OR	Emb@ 14-16h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287925	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|ZW5 14-16 hr OR Emb Input expt.1823|Embryo 14-16hr OR	Emb@ 14-16h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287924	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|Su var 3-7 Q3448 L3 Nuc ChIP expt.2236|3rd Instar Larvae	Lar@ 3rd instar?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287923	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|Su var 3-7 Q3448 L3 Nuc ChIP expt.2235|3rd Instar Larvae	Lar@ 3rd instar?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287922	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|Su var 3-7 Q3448 L3 Nuc Input expt.2223|3rd Instar Larvae	Lar@ 3rd instar?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287921	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|Su var 3-7 Q3448 L3 Nuc Input expt.2221|3rd Instar Larvae	Lar@ 3rd instar?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287920	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|RPD3-Q3451 L3 Nuc ChIP expt.2232|3rd Instar Larvae	Lar@ 3rd instar?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287919	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|RPD3-Q3451 L3 Nuc ChIP expt.2231|3rd Instar Larvae	Lar@ 3rd instar?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287918	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|RPD3-Q3451 L3 Nuc Input expt.2223|3rd Instar Larvae	Lar@ 3rd instar?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287917	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|RPD3-Q3451 L3 Nuc Input expt.2221|3rd Instar Larvae	Lar@ 3rd instar?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287916	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|RPD3-Q3451 14-16 hr OR Emb ChIP expt.2485|Embryo 14-16hr OR	Emb@ 14-16h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287915	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|RPD3-Q3451 14-16 hr OR Emb ChIP expt.2484|Embryo 14-16hr OR	Emb@ 14-16h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287914	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|RPD3-Q3451 14-16 hr OR Emb Input expt.1734|Embryo 14-16hr OR	Emb@ 14-16h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287913	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|RPD3-Q3451 14-16 hr OR Emb Input expt.1733|Embryo 14-16hr OR	Emb@ 14-16h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287912	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|RNA Pol II abcam OR Head Nuc ChIP expt.2419|Mixed Adult	Adl@ Adult head?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287911	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|RNA Pol II abcam OR Head Nuc ChIP expt.2414|Mixed Adult	Adl@ Adult head?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287910	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|RNA Pol II abcam OR Head Nuc Input expt.2415|Mixed Adult	Adl@ Adult head?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287909	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|RNA Pol II abcam OR Head Nuc Input expt.2183|Mixed Adult	Adl@ Adult head?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287908	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|RNA Pol II abcam L3 Nuc ChIP expt.2412|3rd Instar Larvae	Lar@ 3rd instar?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287907	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|RNA Pol II abcam L3 Nuc ChIP expt.2256|3rd Instar Larvae	Lar@ 3rd instar?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287906	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|RNA Pol II abcam L3 Nuc Input expt.2226|3rd Instar Larvae	Lar@ 3rd instar?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287905	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|RNA Pol II abcam L3 Nuc Input expt.2225|3rd Instar Larvae	Lar@ 3rd instar?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287904	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|RNA Pol II abcam 14-16 hr OR Emb ChIP expt.2481|Embryo 14-16hr OR	Emb@ 14-16h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287903	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|RNA Pol II abcam 14-16 hr OR Emb ChIP expt.2480|Embryo 14-16hr OR	Emb@ 14-16h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287902	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|RNA Pol II abcam 14-16 hr OR Emb Input expt.1656|Embryo 14-16hr OR	Emb@ 14-16h embryos?0	
1	1	http://www.ncbi.nlm.nih.gov/sra?term=SRX287901	Oregon-R(official name : Oregon-R-modENCODE genotype : wild type )|RNA Pol II abcam 14-16 hr OR Emb Input expt.1655|Embryo 14-16hr OR	Emb@ 14-16h embryos?0	
